timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-04,104,1323.1698113207547,0.40384615384615385,-0.15764509596824577,-16.39508998069756,,,0.7350420418958236,1.0829283564821108,-0.9980335637571971
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-05,49,750.9335664335664,0.22448979591836735,-0.49172807855431605,-24.094675849161487,,,0.4144226193454309,1.5501993894589612,-1.082812345610791
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-06,88,1091.100424328147,0.3068181818181818,-0.2760328869746819,-24.29089405377201,,,0.6312805609718223,1.5403028449337879,-1.0799847683112176
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-07,68,815.4418604651163,0.3235294117647059,-0.2564241064365855,-17.436839237687813,,,0.6391556572740802,1.4038859223085014,-1.0504854245320616
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-08,85,1097.3637702503684,0.4588235294117647,0.0909138815624093,7.727679932804791,,,1.1599945641121707,1.4365979604938541,-1.0499921853577288
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-09,102,1257.5696202531647,0.30392156862745096,-0.35916351860770324,-36.63467889798573,,,0.5205160170303991,1.282893749386848,-1.076118100408141
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-10,76,951.7371428571428,0.4473684210526316,0.11114990339955054,8.44739265836584,,,1.1904683916622374,1.552882941082821,-1.0559673175821447
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-11,74,968.1850746268656,0.32432432432432434,-0.13606839193083867,-10.069061002882062,,,0.7448883443994555,1.2250071056203848,-0.7893846307554259
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-12,104,1231.9783783783785,0.2980769230769231,-0.4285654446445034,-44.57080624302836,,,0.4072940443457653,0.9880014109534885,-1.0301212326381715
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-01,80,941.3154362416108,0.25,-0.4366137946447596,-34.92910357158077,,,0.4606129259596634,1.4913961950125256,-1.079283791197188
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-02,68,986.9006622516556,0.20588235294117646,-0.5094005658763269,-34.639238479590226,,,0.4217441196977907,1.8045514892549057,-1.109314061651091
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-03,55,694.7118155619596,0.3090909090909091,-0.3134522416317517,-17.239873289746345,,,0.566347377114928,1.3244210178676976,-1.0461850156183474
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-04,95,1208.66473149492,0.42105263157894735,-0.10359388909906432,-9.84141946441111,,,0.80916937032591,1.0432517050238386,-0.937663412097539
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-05,42,643.6573426573427,0.2857142857142857,-0.29319318184999876,-12.314113637699947,,,0.6057450375891138,1.5766475038411185,-1.0411294561264457
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-06,71,911.2532942898976,0.36619718309859156,-0.11743752660915063,-8.338064389249695,,,0.8279746742971394,1.5435352812934893,-1.0771107045084538
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-07,58,695.5239398084815,0.3620689655172414,-0.13801057572692,-8.00461339216136,,,0.7913897106779115,1.4460247969681215,-1.03705767914843
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-08,78,1006.9926362297497,0.48717948717948717,0.19685565884349,15.354741389792219,,,1.369474701557701,1.4977116796265706,-1.0389575609004364
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-09,87,1084.8392603129446,0.28735632183908044,-0.41446728831907953,-36.05865408375992,,,0.4702358689268613,1.2802733549409764,-1.0978304509239407
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-10,61,786.3617647058824,0.36065573770491804,-0.18153443695715535,-11.073600654386476,,,0.7264711363010754,1.336845994896088,-1.0380567318487286
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-11,67,876.5999999999999,0.26865671641791045,-0.2653330438947057,-17.77731394094528,,,0.5446440291186921,1.1812867918312273,-0.7967444121205587
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-12,90,1143.3913043478262,0.25555555555555554,-0.5199909868142777,-46.79918881328499,,,0.3439642281401378,1.0668325237489935,-1.064721445664356
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-01,68,830.2061281337047,0.27941176470588236,-0.33882912374278895,-23.04038041450965,,,0.5622052924838592,1.5572576282531267,-1.0740464357412052
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-02,58,841.7682119205298,0.1724137931034483,-0.6146393266233123,-35.64908094415212,,,0.3289975996402902,1.747901654855643,-1.1068353644314282
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-03,59,742.0286944045912,0.3389830508474576,-0.22724649218163356,-13.40754303871638,,,0.6552872748897517,1.2743643765975836,-0.9973033479658474
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-04,85,1081.4368650217707,0.3764705882352941,-0.2273660840421507,-19.32611714358281,,,0.6302316646596177,1.0293548871277571,-0.9861410100315291
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-05,39,597.6818181818182,0.28205128205128205,-0.35409578120952073,-13.80973546717131,,,0.5525255084558849,1.5501607059229847,-1.1021965440115764
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-06,61,782.9077598828698,0.39344262295081966,-0.035192632587739976,-2.1467505878521385,,,0.9453459424773458,1.5471723797265444,-1.0615915594943026
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-07,51,611.5813953488372,0.3333333333333333,-0.21474625340220985,-10.952058923512702,,,0.6908709088591604,1.4398056687051528,-1.042022214455891
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-08,76,981.1723122238587,0.47368421052631576,0.1521971351347411,11.566982270240324,,,1.278331442629272,1.475702352951605,-1.0389575609004364
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-09,85,1059.900426742532,0.29411764705882354,-0.3962877410598243,-33.684457990085065,,,0.48723100072347636,1.2802733549409764,-1.0948548643934912
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-10,57,734.7970588235294,0.3684210526315789,-0.15622763889680796,-8.904975417118054,,,0.7658595003810386,1.3870304439628216,-1.0564615205649253
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-11,63,824.265671641791,0.25396825396825395,-0.321550509737396,-20.25768211345595,,,0.46262079352918994,1.0899687852569209,-0.802067716543972
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-12,85,1079.8695652173913,0.27058823529411763,-0.4736616753193817,-40.261242402147445,,,0.3793369118533681,1.069863873561705,-1.0462598628075266
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2026-01,62,756.9526462395544,0.22580645161290322,-0.47767844518981056,-29.616063601768253,,,0.4244669001728297,1.560173232203445,-1.0720518510961767
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2026-02,56,812.7417218543046,0.17857142857142858,-0.5970629580170567,-33.43552564895517,,,0.3433010647675174,1.747901654855643,-1.106837873858948
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2026-03,45,569.2207792207791,0.35555555555555557,-0.15366766281724833,-6.915044826776175,,,0.749940247509338,1.2961578126022966,-0.9535713733935489
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2026-04,79,1005.100145137881,0.3924050632911392,-0.1685808792942259,-13.317889464243846,,,0.6994025088953176,0.9995753704646222,-0.9230151239301486
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-05,75,1149.388111888112,0.26666666666666666,-0.39189228795007786,-29.39192159625584,,,0.48329376966578147,1.3745656382725897,-1.0342406247583207
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-06,117,1450.6676096181045,0.2905982905982906,-0.3020293151046434,-35.33742986724328,,,0.6101400485153988,1.6265857017074572,-1.0920643822324918
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-07,101,1190.008064516129,0.3069306930693069,-0.3265236311040643,-32.97888674151049,,,0.5544085250077936,1.3236322000042973,-1.0573069277377674
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-08,111,1334.7407407407409,0.4774774774774775,0.1372076920625612,15.230053818944292,,,1.2464076077297264,1.4535552605458533,-1.0656616377583783
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-09,124,1528.8101265822786,0.3467741935483871,-0.2035141640041638,-25.23575633651631,,,0.7043283325852203,1.3980197868014934,-1.0537111996170436
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-10,102,1277.3314285714284,0.45098039215686275,0.1233374111571216,12.580415938026404,,,1.2167094959631404,1.5354869296670997,-1.0366425504760746
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-11,101,1246.9943661971831,0.3465346534653465,-0.13536435459265397,-13.671799813858051,,,0.7576713799944981,1.221332235509563,-0.8548246675256479
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2025-12,130,1539.972972972973,0.24615384615384617,-0.5448826060049211,-70.83473878063974,,,0.33041309937532715,1.0923118027192427,-1.0794766986495459
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-01,120,1411.9731543624162,0.30833333333333335,-0.27741154219886105,-33.28938506386333,,,0.6328189941969429,1.5506127393104558,-1.0923139327512073
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-02,90,1306.1920529801325,0.2222222222222222,-0.4670562715128974,-42.035064436160766,,,0.453905908503821,1.7469484113660028,-1.099629038049726
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-03,80,1006.1406025824965,0.3375,-0.21626372882458655,-17.301098305966924,,,0.6905228654418358,1.4297477001705117,-1.0547978530296365
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-04,123,1564.9027576197386,0.4065040650406504,-0.12934453280686253,-15.909377535244092,,,0.7881071646969349,1.1834561941144552,-1.0285231128899568
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.5,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-05,62,950.1608391608391,0.27419354838709675,-0.3829346205797838,-23.741946475946595,,,0.5156600544965455,1.4868960296683347,-1.0893150884512952
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-06,99,1227.4879773691655,0.29292929292929293,-0.307251757724655,-30.417924014740848,,,0.5976605661073515,1.5580937092029907,-1.080037736880394
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-07,85,1001.4919354838709,0.2823529411764706,-0.4109595456325722,-34.931561378768635,,,0.45723965801053373,1.2261470013371112,-1.0550670395222836
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-08,97,1252.2857142857144,0.4536082474226804,0.061297787217508774,5.945885360098351,,,1.105117189834278,1.4206871333941198,-1.0672518586649606
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-09,114,1405.5189873417723,0.34210526315789475,-0.2220499376041021,-25.31369288686764,,,0.6823201795768444,1.3940857466468333,-1.0624404934145886
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-10,93,1164.6257142857141,0.46236559139784944,0.15334592137182712,14.261170687579922,,,1.2734617352965543,1.5444578372241233,-1.0430103262611474
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-11,88,1136.0942562592047,0.3181818181818182,-0.15785794237286532,-13.89149892881215,,,0.7234881492314437,1.298101796944725,-0.8373058207210743
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2025-12,119,1409.6675675675676,0.2689075630252101,-0.4983056076049543,-59.29836730498956,,,0.35530695259103806,1.0212768243661283,-1.057232479134548
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-01,102,1200.1771812080538,0.28431372549019607,-0.3207975371716191,-32.72134879150514,,,0.5867659408731166,1.6021456210181393,-1.0847064630278243
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-02,82,1190.0860927152319,0.2073170731707317,-0.5153264149150651,-42.25676602303534,,,0.4081182109373223,1.7139507234284983,-1.0983681280203048
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-03,64,808.3919308357349,0.328125,-0.2298674918803403,-14.71151948034178,,,0.6706107719733793,1.4262621899035155,-1.0386750108910605
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-04,109,1386.7837445573293,0.43119266055045874,-0.04896694841730851,-5.337397377486628,,,0.9106958488233401,1.158066210082871,-0.9639759556674444
1h,range2_ret2_vz2_cl0.7_cs0.3_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.7,0.3,0.65,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-05,56,858.2097902097902,0.30357142857142855,-0.2872352061129243,-16.08517154232376,,,0.6108461188021191,1.485207822832877,-1.059838577704684
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-06,78,1001.095168374817,0.34615384615384615,-0.17712985918481142,-13.81612901641529,,,0.7520418862813267,1.5519807209588714,-1.0925413427902904
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-07,71,836.5403225806451,0.323943661971831,-0.2972816649607013,-21.106998212209792,,,0.5776408815929871,1.2550894666489048,-1.0411261655236375
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-08,90,1160.2058823529412,0.4777777777777778,0.1769376472994559,15.924388256951032,,,1.3204574050710831,1.5259784021772282,-1.0572911284397826
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-09,96,1183.5949367088608,0.3125,-0.32529795955682594,-31.22860411745529,,,0.5697966011818992,1.3787239969641083,-1.0998533943390687
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-10,80,1031.2941176470588,0.3875,-0.09628312547515898,-7.7026500380127185,,,0.8481546152988972,1.3878799642430748,-1.0352434475417966
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-11,83,1024.7577464788733,0.27710843373493976,-0.27610665937930773,-22.916852728482542,,,0.5497847412152937,1.2167451111205492,-0.8483665047375862
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2025-12,105,1292.7387640449438,0.24761904761904763,-0.5570154924634613,-58.48662670866344,,,0.3162681490474818,1.040525842866327,-1.0827885901669358
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-01,84,1024.1223922114048,0.30952380952380953,-0.21138041104110464,-17.75595452745279,,,0.7132623428824244,1.6987725689580797,-1.0676558848338424
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-02,69,1001.4139072847682,0.15942028985507245,-0.6383128532801945,-44.04358687633342,,,0.3054726580902446,1.761055291338286,-1.0933654324319753
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-03,68,855.219512195122,0.3382352941176471,-0.21418217036394907,-14.564387584748538,,,0.6753609837772339,1.3173453584384143,-0.9969629073073791
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-04,98,1246.833091436865,0.37755102040816324,-0.21302965560511136,-20.876906249300912,,,0.6633505640986442,1.1118075748224083,-1.0166194511103284
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.5,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.5,True,1.2,2.0,8,4.0,5.0,2026-05,1,365.25,0.0,-1.2383488612218156,-1.2383488612218156,,,0.0,0.0,-1.2383488612218156
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-05,52,796.9090909090909,0.3269230769230769,-0.2587885787299311,-13.457006093956418,,,0.6525772955437338,1.4868709991450557,-1.1066803736977817
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-06,66,847.0805270863837,0.3787878787878788,-0.08008997532709837,-5.285938371588492,,,0.8803805902420762,1.5561479706278345,-1.0777960399337647
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-07,63,742.2822580645161,0.30158730158730157,-0.363871238987722,-22.923888056226485,,,0.5010322228966715,1.211512321541644,-1.0441505037617664
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-08,85,1097.3637702503684,0.4588235294117647,0.11091562554695414,9.427828171491102,,,1.1939402665787,1.4882012422743638,-1.0567830495045454
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-09,93,1146.607594936709,0.3225806451612903,-0.2978108214855443,-27.69640639815562,,,0.598940662319757,1.3787239969641083,-1.0961607350329978
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-10,75,966.8382352941177,0.4,-0.058334787831402425,-4.375109087355182,,,0.9071425733711816,1.4247102109013545,-1.0470314536532404
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-11,76,994.35223880597,0.25,-0.3403465730543397,-25.866339552129816,,,0.46619073390899346,1.1889371635490733,-0.8501078185888106
1h,range2_ret2_vz2_cl0.8_cs0.2_body0.65,model_b,base,next_close,2.0,2.0,2.0,0.8,0.2,0.65,True,1.2,2.0,8,4.0,5.0,2025-12,98,1245.0260869565218,0.2653061224489796,-0.5056754322279442,-49.556192358338535,,,0.35372378251051106,1.0432074215468028,-1.0649942405354917
