timeframe,param_id,exit_model,friction_case,entry_mode,range_mult,ret_mult,vol_z_min,close_loc_long_min,close_loc_short_max,body_min,require_direction,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,81,86.80268948655257,0.345679012345679,-0.3081378209778816,-24.95916349920841,,,0.5970863959817305,1.3209830338524247,-1.168805442397666
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BNBUSDT,76,78.73032380051997,0.27631578947368424,-0.5449021878848818,-41.41256627925101,,,0.41969594573828767,1.4262380493530553,-1.2975193693757305
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BTCUSDT,103,104.53838138242446,0.21359223300970873,-0.8855780905794488,-91.21454332968322,,,0.18251326520520572,0.9256677386209238,-1.377521402214118
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,ETHUSDT,105,108.13322368421053,0.3619047619047619,-0.21907912461987866,-23.00330808508726,,,0.7073841631502685,1.4634038891402563,-1.173323221976373
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LINKUSDT,74,79.21406765172793,0.24324324324324326,-0.45108047580000116,-33.379955209200084,,,0.4539783732475464,1.5418373581726674,-1.0916612081483588
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LTCUSDT,72,73.45810055865921,0.2222222222222222,-0.6032854702306536,-43.436553856607055,,,0.33696732046123373,1.3797113263437537,-1.169855983537627
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,SOLUSDT,73,75.50654867256638,0.273972602739726,-0.48400220113459874,-35.33216068282571,,,0.4216605362976292,1.2880132480239412,-1.1526872762887648
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,XRPUSDT,68,70.22714420358153,0.3235294117647059,-0.3206656343895125,-21.80526313848685,,,0.5983083609973618,1.476287460190393,-1.1800779839712063
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,ADAUSDT,58,61.81495440729483,0.20689655172413793,-0.5806233050115802,-33.67615169067165,,,0.3409628387037853,1.4519055160317655,-1.1108482148489747
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,76,81.44449877750611,0.34210526315789475,-0.31789755197444863,-24.160213950058097,,,0.5859382778980747,1.3149650625183982,-1.166986111510729
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BNBUSDT,70,72.51477192153155,0.2857142857142857,-0.5218782073812956,-36.53147451669069,,,0.4359525948711846,1.4117599837539125,-1.295333483835379
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BTCUSDT,98,99.46370267453977,0.22448979591836735,-0.8514115622753778,-83.43833310298703,,,0.19869004403596902,0.940412743994439,-1.370097545669272
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,ETHUSDT,93,95.77514097744361,0.3655913978494624,-0.19006133186632576,-17.675703863568295,,,0.7401136451285305,1.480514731723443,-1.1527661820705992
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,LINKUSDT,65,69.57992428867993,0.24615384615384617,-0.4279327502655207,-27.815628767258843,,,0.4689220521476289,1.5350102767477158,-1.068893738678006
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,LTCUSDT,68,69.37709497206704,0.20588235294117646,-0.6336716671124829,-43.089673363648835,,,0.31484212801011136,1.4143189278689359,-1.1646321917372953
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,SOLUSDT,69,71.369203539823,0.30434782608695654,-0.41505679929518424,-28.638919151367713,,,0.47779673586866317,1.2477883457792283,-1.1425515502652397
1h,range2.5_ret2.5_vz2_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.5,2.5,2.0,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,XRPUSDT,64,68.59322655581367,0.296875,-0.4126346298344227,-26.40861630940305,,,0.5079825835115436,1.4350280562659061,-1.1927588750767837
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,ADAUSDT,146,149.5834502103787,0.273972602739726,-0.39555998423250094,-57.75175769794514,,,0.4921532916076138,1.399177998866162,-1.0728196004961472
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,148,152.02343566908837,0.32432432432432434,-0.29964499620456025,-44.34745943827492,,,0.5984796593296746,1.3771122805201426,-1.1044884890324176
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,BNBUSDT,168,172.06309148264984,0.27976190476190477,-0.5864506833559325,-98.52371480379666,,,0.3751774709973765,1.258702201215406,-1.3031629608340558
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,BTCUSDT,194,196.89753386592568,0.26804123711340205,-0.6970091126270702,-135.21976784965162,,,0.29629628205610226,1.0948968308873293,-1.3532000215196671
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,ETHUSDT,195,199.06486549435195,0.3435897435897436,-0.31253056631504755,-60.94346043143427,,,0.6006356011382519,1.368024989320317,-1.1921963649679335
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,LINKUSDT,151,155.03232607167956,0.33112582781456956,-0.30049050788756065,-45.37406669102166,,,0.5942256058063132,1.3289370967305805,-1.1071378369064426
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,LTCUSDT,157,160.32875116495808,0.3057324840764331,-0.3696410610339479,-58.03364658232982,,,0.5384217504472757,1.4103142139665625,-1.153474576630503
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,SOLUSDT,172,177.90584070796461,0.3023255813953488,-0.3980962461411095,-68.47255433627083,,,0.5053416443613253,1.3452187915884162,-1.1535327624905705
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,XRPUSDT,162,166.38453427065028,0.2962962962962963,-0.36998298687080516,-59.937243873070436,,,0.5339255778373524,1.430477357225383,-1.128071552806042
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,ADAUSDT,131,134.21528751753155,0.2748091603053435,-0.392070474842453,-51.36123220436134,,,0.49369741309575227,1.3911810034690533,-1.0678289297815502
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,135,138.670025779236,0.32592592592592595,-0.3155901539757313,-42.60467078672373,,,0.5767218217535944,1.31930449557517,-1.1060886658464968
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,BNBUSDT,148,151.57939011566774,0.2905405405405405,-0.5628855137515668,-83.30705603523188,,,0.3901478455640155,1.2394185231125532,-1.3009719288483017
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,BTCUSDT,171,173.55401180965615,0.2631578947368421,-0.709306780372937,-121.29145944377223,,,0.27855703298378576,1.0407102498010776,-1.3343128625779423
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,ETHUSDT,163,166.39781064399673,0.3374233128834356,-0.3230955683988447,-52.66457764901168,,,0.5842899864832295,1.345841369405571,-1.1730171570955379
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,LINKUSDT,125,131.95447976878614,0.304,-0.36523864801216216,-45.65483100152027,,,0.5209635239223599,1.3065976584683932,-1.095466000268037
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,LTCUSDT,134,136.84109972041009,0.26119402985074625,-0.4518258787251866,-60.544667749175005,,,0.4642307699769225,1.49887015059961,-1.1414658890925389
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,SOLUSDT,146,151.01309734513276,0.3150684931506849,-0.37037551644225186,-54.07482540056877,,,0.530445377191612,1.3279809420726187,-1.1516194873590924
1h,range2_ret2_vz1.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,XRPUSDT,140,145.28708417189534,0.29285714285714287,-0.42453169520225204,-59.43443732831528,,,0.4804783008551943,1.3406777016291678,-1.1555780110617289
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,ADAUSDT,118,120.95275958840037,0.2796610169491525,-0.3837073682996463,-45.277469459358265,,,0.5001474076562878,1.372853767120643,-1.0656663973451705
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,121,124.28943051324116,0.3305785123966942,-0.306121028022619,-37.040644390736894,,,0.5889461708291867,1.3267693992156493,-1.1124866711032453
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BNBUSDT,138,141.33753943217667,0.2826086956521739,-0.552508951056138,-76.24623524574703,,,0.3892391088087304,1.2459455034761622,-1.2609910089021954
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BTCUSDT,160,162.38971865230982,0.23125,-0.7981630446746326,-127.70608714794122,,,0.22726889990624055,1.0151296025620178,-1.343625060510048
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,ETHUSDT,139,142.66174920969442,0.3669064748201439,-0.23710806996077738,-32.958021724548054,,,0.6816617523466254,1.383792794715104,-1.1764937983524815
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LINKUSDT,119,126.27454303353105,0.29411764705882354,-0.39659064847886244,-47.19428716898463,,,0.48785561926894877,1.2844591184516259,-1.097028051366566
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LTCUSDT,120,122.41591993483068,0.2833333333333333,-0.4230553925433398,-50.766647105200775,,,0.4877133770802095,1.4215142458382393,-1.1523038542290804
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,SOLUSDT,135,139.6353982300885,0.2814814814814815,-0.4593880408941256,-62.01738552070696,,,0.4421168265991374,1.2933725472742246,-1.146036518733273
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,XRPUSDT,119,122.2207381370826,0.31932773109243695,-0.327347616540579,-38.9543663683289,,,0.5814215263599322,1.4239238517085155,-1.1489317621389197
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,ADAUSDT,110,112.75257249766136,0.2727272727272727,-0.39614093373759557,-43.57550271113551,,,0.4849326680883428,1.36753543234655,-1.0575195710191503
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,112,115.04476212795876,0.32142857142857145,-0.3333769720499539,-37.33822086959484,,,0.5613786049361885,1.32744692160378,-1.1200830269385647
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BNBUSDT,123,125.97476340694007,0.2926829268292683,-0.526165547114676,-64.71836229510515,,,0.413645836973707,1.2682172703419492,-1.268668781924314
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BTCUSDT,148,150.2104897533866,0.22972972972972974,-0.7841348540313161,-116.05195839663479,,,0.229661833219755,1.0176090672395768,-1.3214970761647402
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,ETHUSDT,120,123.16122233930453,0.35833333333333334,-0.2513508597239221,-30.162103166870654,,,0.6621161282219921,1.3745478733525132,-1.159320282091282
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,LINKUSDT,104,110.35758382762377,0.27884615384615385,-0.43064585503481817,-44.78716892362109,,,0.45345272400145453,1.2813267529848043,-1.0926085968024055
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,LTCUSDT,106,108.13406260910044,0.25471698113207547,-0.473964800229783,-50.240268824356995,,,0.44517100803520887,1.492986623933666,-1.1462140211464047
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,SOLUSDT,122,126.18902654867257,0.30327868852459017,-0.40357840349629187,-49.23656522654761,,,0.493733627067795,1.2977757353663273,-1.1441678521776673
1h,range2_ret2_vz1.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,1.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,XRPUSDT,105,110.92190889370933,0.3142857142857143,-0.36245621776821624,-38.057902865662705,,,0.5432844009671084,1.3718679304501962,-1.1573547857016553
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,ADAUSDT,106,108.60168302945301,0.3113207547169811,-0.30200115271128813,-32.01212218739654,,,0.5900637332735286,1.3963140467739117,-1.0697326812456935
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,100,107.05911089399122,0.34,-0.2706535795626172,-27.06535795626172,,,0.6227380458007158,1.3140056955878168,-1.0869932061552652
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,BNBUSDT,123,126.50686378035903,0.25203252032520324,-0.6596604327063098,-81.13823322287611,,,0.3346587992617769,1.3165024867503674,-1.325541416436277
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,BTCUSDT,133,134.98645362973255,0.2631578947368421,-0.713231407787145,-94.85977723569029,,,0.2819884579813045,1.064422296528879,-1.3481077307571536
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,ETHUSDT,152,155.16851053918714,0.3355263157894737,-0.31438907173012065,-47.78713890297834,,,0.5989074972832863,1.3991235246996154,-1.1796281055708786
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,LINKUSDT,114,120.92497579864472,0.30701754385964913,-0.3562714836525326,-40.61494913638872,,,0.5304774335152792,1.311077344042919,-1.0949703313657073
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,LTCUSDT,112,114.26815642458101,0.24107142857142858,-0.5605108639304743,-62.77721676021313,,,0.3629426002561142,1.32463941919772,-1.1593233068064892
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,SOLUSDT,118,123.15609001071556,0.3050847457627119,-0.38633084864444583,-45.58704014004461,,,0.5095774312402119,1.3157659158641604,-1.133592842818956
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.5,True,1.2,2.0,8,8.0,10.0,XRPUSDT,115,118.62673570251825,0.3130434782608696,-0.32176053343791744,-37.00246134536051,,,0.5900360978639733,1.479316416628667,-1.142504460050538
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,ADAUSDT,96,98.3562412342216,0.3125,-0.3098849903152768,-29.74895907026657,,,0.5777038744098476,1.3565590489008692,-1.067359553595343
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,93,99.56497313141183,0.3333333333333333,-0.29706994476896575,-27.627504863513813,,,0.5870584411736073,1.2669886207959857,-1.0790992275514413
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,BNBUSDT,108,111.07919746568109,0.25925925925925924,-0.6383154505089081,-68.93806865496208,,,0.3474032652015151,1.3106601054771132,-1.3204568951040156
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,BTCUSDT,119,120.77735324765544,0.25210084033613445,-0.7446912561998785,-88.61825948778555,,,0.2476478437444623,0.9723337090688726,-1.3234637164028284
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,ETHUSDT,128,130.66821940142077,0.328125,-0.32201969815359943,-41.21852136366073,,,0.5833878682876344,1.3742590290717132,-1.1504348905194497
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,LINKUSDT,99,105.01379477250727,0.29292929292929293,-0.385402062091201,-38.1548041470289,,,0.4881160171997186,1.2545926800134162,-1.064828455248828
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,LTCUSDT,103,105.0858938547486,0.1941747572815534,-0.6567232946632481,-67.64249935031455,,,0.2929379797285066,1.4012248243696852,-1.152614407683232
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,SOLUSDT,104,110.47794474066893,0.33653846153846156,-0.31200275720835446,-32.44828674966887,,,0.5837963075053744,1.3004065303966423,-1.1298915262833529
1h,range2_ret2_vz2.5_cl0.7_cs0.3_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.7,0.3,0.65,True,1.2,2.0,8,8.0,10.0,XRPUSDT,101,105.27538644470869,0.2871287128712871,-0.4175863802659425,-42.17622440686019,,,0.49477282351849633,1.4242585491157176,-1.1594405879335554
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,ADAUSDT,78,79.95182413470533,0.2948717948717949,-0.35220999078560894,-27.472379281277497,,,0.5312379408721691,1.3536458901428017,-1.0655679046283988
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,82,87.87432762836185,0.34146341463414637,-0.3052597338616413,-25.031298176654587,,,0.5740157690234112,1.2046354592907416,-1.0881683525332473
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BNBUSDT,96,98.84143763213531,0.2604166666666667,-0.5956887159342087,-57.18611672968404,,,0.36602120511847824,1.3206329000550614,-1.2704498483247968
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,BTCUSDT,106,107.58318860715526,0.22641509433962265,-0.8326490087916778,-88.26079493191784,,,0.19931578234410124,0.9154550260603754,-1.34428921411423
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,ETHUSDT,111,113.92413066385669,0.34234234234234234,-0.28168016326322437,-31.266498122217907,,,0.6311507206209835,1.4079258702516089,-1.1612011122161514
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LINKUSDT,93,98.6851470766251,0.26881720430107525,-0.4336271239626886,-40.32732252853004,,,0.4430895633334517,1.2834103692886996,-1.0648909082462872
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,LTCUSDT,84,85.70111731843575,0.2261904761904762,-0.5845990574466932,-49.106320825522225,,,0.3580724881462319,1.4416796254048598,-1.1768959032033008
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,SOLUSDT,96,100.19478509346351,0.2916666666666667,-0.4254534751443165,-40.84353361385438,,,0.4655086227465662,1.270434572395974,-1.123760318249142
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.5,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.5,True,1.2,2.0,8,8.0,10.0,XRPUSDT,84,86.751178133836,0.30952380952380953,-0.34882032265447416,-29.300907102975827,,,0.5637769211957179,1.4564861947414667,-1.1580956580388615
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,ADAUSDT,73,74.82670720299345,0.2876712328767123,-0.36500530747909954,-26.645387445974265,,,0.5148954341984353,1.346748261005467,-1.0562904024440205
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,AVAXUSDT,77,82.5161369193154,0.33766233766233766,-0.30010453013086064,-23.10804882007627,,,0.5811005171941881,1.2329099748145858,-1.0816413365736373
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BNBUSDT,89,91.63424947145877,0.2696629213483146,-0.5719126113637335,-50.90022241137228,,,0.3883571486269267,1.3466100080423475,-1.280290193913671
1h,range2_ret2_vz2.5_cl0.8_cs0.2_body0.65,model_b,stress,next_close,2.0,2.0,2.5,0.8,0.2,0.65,True,1.2,2.0,8,8.0,10.0,BTCUSDT,101,102.50850989927058,0.21782178217821782,-0.8525409187873325,-86.10663279752059,,,0.17640447197362497,0.8383194384303188,-1.323413423328957
