timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,symbol,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ETHUSDT,121,133.20180836368203,0.3884297520661157,-0.1454882082977532,-17.604073204028136,,,0.7388857219315084,1.0598928491428925,-0.9110680691046498
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LINKUSDT,91,100.22691292875989,0.45054945054945056,-0.025793299835306514,-2.3471902850128927,,,0.9463906840165761,1.0106356942437345,-0.8756650749801201
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LTCUSDT,112,123.35620052770449,0.4642857142857143,-0.0537373196815006,-6.018579804328067,,,0.8907584968893383,0.9437630858190253,-0.9182376711152896
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,SOLUSDT,103,123.11126261248978,0.32038834951456313,-0.294117520860926,-30.29410464867538,,,0.5061336989527389,0.940805921947599,-0.8762957153278021
1h,fz1.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,XRPUSDT,107,124.00343733474351,0.4205607476635514,-0.13323754409113375,-14.256417217751311,,,0.7644181870237549,1.0279858444804277,-0.9760609712801703
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ADAUSDT,79,88.25207085510385,0.35443037974683544,-0.14181204033196557,-11.203151186225279,,,0.74893948417414,1.1935770947688074,-0.8749668596029783
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,84,92.48229088168802,0.40476190476190477,-0.17436543880873417,-14.64669685993367,,,0.6724179650465775,0.8842600565158515,-0.8942307756294524
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BNBUSDT,96,106.12055485498108,0.4270833333333333,-0.09010218665449937,-8.64980991883194,,,0.8401518739140684,1.1088504017962313,-0.9838668434995895
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BTCUSDT,139,155.53663517998467,0.302158273381295,-0.3766478708073235,-52.35405404221797,,,0.46145198720157793,1.0680783682947188,-1.0021994382535686
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ETHUSDT,109,121.81208567057624,0.41284403669724773,-0.12810830447865124,-13.963805188172984,,,0.7531749157860608,0.9468862741986884,-0.8839638676111556
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LINKUSDT,94,103.53109687146626,0.44680851063829785,-0.03543412071463426,-3.3308073471756208,,,0.9287600082409995,1.0339031767428093,-0.8991296301994924
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LTCUSDT,109,122.78257517347726,0.44036697247706424,-0.07534594313049654,-8.212707801224123,,,0.8533245472943964,0.9954098540445183,-0.9179078818911639
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,SOLUSDT,92,111.69972299168975,0.32608695652173914,-0.27937006194795794,-25.70204569921213,,,0.5336999442643654,0.9805689268404277,-0.8890179597487896
1h,fz1.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,XRPUSDT,99,117.49715678310316,0.40404040404040403,-0.1337708622247555,-13.243315360250795,,,0.7491183597115242,0.988594728215871,-0.8946966862522988
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ADAUSDT,74,82.66649675035045,0.4189189189189189,-0.04897227772962041,-3.6239485519919103,,,0.9025663560013055,1.0829054141845962,-0.8649771253887067
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,76,83.67445365486059,0.40789473684210525,-0.1360997621631924,-10.34358192440262,,,0.73575158708075,0.9290264625531109,-0.8698533836344234
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BNBUSDT,87,98.32929345023207,0.42528735632183906,-0.0675792373430443,-5.879393648844854,,,0.8755924962890872,1.1183719605202345,-0.9451831237618705
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BTCUSDT,130,145.46591779423028,0.2846153846153846,-0.4146703837500631,-53.907149887508204,,,0.43003525781656976,1.099260745793236,-1.0169870696973973
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ETHUSDT,101,112.87174910759816,0.40594059405940597,-0.15017833310660225,-15.168011643766826,,,0.7144849296847986,0.9257822141501145,-0.885418040398692
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LINKUSDT,83,91.41575574820958,0.4578313253012048,-0.03325676589304716,-2.760311569122914,,,0.9298574802769858,0.9629628552131285,-0.8745088903827066
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LTCUSDT,104,117.1503469545104,0.4519230769230769,-0.041185433713270755,-4.283285106180158,,,0.9156498318114615,0.9892876608085983,-0.8908737748102505
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,SOLUSDT,89,108.0573407202216,0.3146067415730337,-0.305007348460816,-27.145654013012624,,,0.5061041551100723,0.9934518171992853,-0.901021391714633
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,XRPUSDT,96,113.93663688058489,0.4375,-0.10673698082391597,-10.246750159095933,,,0.8018014555163545,0.9869683733262606,-0.9573967007184977
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ADAUSDT,92,102.77456352746272,0.40217391304347827,-0.030260776731744432,-2.7839914593204877,,,0.9424358822931104,1.2318735631790254,-0.8793329690353532
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,109,120.02185655068459,0.41284403669724773,-0.11324220062913812,-12.343399868576055,,,0.7784754521446512,0.9639296699691247,-0.8706286721435416
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BNBUSDT,110,121.59646910466583,0.43636363636363634,-0.09081331673132766,-9.989464840446042,,,0.8388729434209987,1.0834994589343496,-0.9999586914402391
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BTCUSDT,169,188.24066073697585,0.3136094674556213,-0.3851826911913647,-65.09587481134064,,,0.4397141770937371,0.963914321389858,-1.0015804641810613
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ETHUSDT,141,155.2186361923898,0.375886524822695,-0.16963144762091076,-23.918034114548416,,,0.703565073945435,1.0710864189664608,-0.9168819809064869
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LINKUSDT,105,115.63190954773869,0.44761904761904764,-0.027231564877338566,-2.8593143121205493,,,0.94467735168013,1.0388302363508166,-0.8911092313898091
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LTCUSDT,128,140.97851488880514,0.421875,-0.14239086366835654,-18.226030549549638,,,0.7347401198908049,0.9348900117344155,-0.928514745719028
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,SOLUSDT,115,137.15510204081633,0.2782608695652174,-0.3702033290438585,-42.57338284004373,,,0.407069933396743,0.9133847044797638,-0.8650806431734478
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,XRPUSDT,114,132.1158117398202,0.38596491228070173,-0.15665341392050464,-17.85848918693753,,,0.7185030825066696,1.0359696462614068,-0.9063021946062775
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ADAUSDT,86,96.07187460175864,0.4418604651162791,0.009080306194018685,0.7809063326856069,,,1.0180550139844893,1.1587473825186012,-0.901072795896276
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,94,103.4920874152223,0.4148936170212766,-0.11426198551132173,-10.740626638064242,,,0.7703806220634535,0.9239784177356839,-0.850468816904653
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BNBUSDT,103,116.41284167096441,0.4368932038834951,-0.0772783534319212,-7.959670403487884,,,0.8608433837237252,1.0942154860902926,-0.9861959875439837
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BTCUSDT,158,175.98831003811944,0.2974683544303797,-0.4157676211826682,-65.69128414686158,,,0.4144627025131928,0.9893291016255193,-1.010718485795144
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ETHUSDT,130,143.10938088660052,0.38461538461538464,-0.12392900000617625,-16.110770000802912,,,0.7747731319131764,1.108410540632578,-0.8941412129053976
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LINKUSDT,96,105.72060301507537,0.4479166666666667,-0.051496020789216494,-4.943617995764783,,,0.8947522164808547,0.9773863586246907,-0.8862496493703109
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LTCUSDT,116,127.76177911797964,0.4482758620689655,-0.10344507216558603,-11.99962837120798,,,0.7962934458157529,0.9020541131676508,-0.9204131602488409
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,SOLUSDT,106,126.33528212100612,0.32075471698113206,-0.2961170348499598,-31.38840569409574,,,0.5063908676472121,0.9470938555187954,-0.8831888441907609
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,XRPUSDT,109,126.32125859333685,0.42201834862385323,-0.11675469447723523,-12.72626169801864,,,0.7876659197475945,1.0262788237129892,-0.9513505966478752
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ADAUSDT,80,89.36918567605454,0.3625,-0.13498245959313057,-10.798596767450446,,,0.7583773855358362,1.1687378829222803,-0.8763136347489525
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,85,93.58327053504145,0.4,-0.1850068166756483,-15.725579417430106,,,0.6565749133204164,0.8842600565158515,-0.8978513988033148
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BNBUSDT,96,106.12055485498108,0.4270833333333333,-0.09010218665449937,-8.64980991883194,,,0.8401518739140684,1.1088504017962313,-0.9838668434995895
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BTCUSDT,141,157.77457237681898,0.3049645390070922,-0.37492563728113437,-52.86451485663995,,,0.45320746528148237,1.0189908254710995,-0.9865420444071145
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ETHUSDT,112,125.16471188169301,0.4107142857142857,-0.10332662147543441,-11.572581605248654,,,0.7937605346473908,0.9682558917539186,-0.8501871609989228
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LINKUSDT,94,103.53109687146626,0.44680851063829785,-0.03543412071463426,-3.3308073471756208,,,0.9287600082409995,1.0339031767428093,-0.8991296301994924
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LTCUSDT,111,125.03546646106399,0.44144144144144143,-0.0816674444828543,-9.065086337596828,,,0.8411553509423539,0.9796692740758849,-0.9204658188276643
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,SOLUSDT,92,111.69972299168975,0.32608695652173914,-0.27937006194795794,-25.70204569921213,,,0.5336999442643654,0.9805689268404277,-0.8890179597487896
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,base,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,XRPUSDT,99,117.49715678310316,0.41414141414141414,-0.11508150796287457,-11.393069288324583,,,0.7791965871051688,0.9806141182913737,-0.8896249679012225
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ADAUSDT,75,83.78361157130114,0.41333333333333333,-0.0634834391035434,-4.761257932765755,,,0.8757867661289431,1.0829054141845962,-0.8711664948292781
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,77,84.77543330821402,0.4025974025974026,-0.14834369457011765,-11.422464481899059,,,0.7160165183872775,0.9290264625531109,-0.8743974961096848
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BNBUSDT,87,98.32929345023207,0.42528735632183906,-0.0675792373430443,-5.879393648844854,,,0.8755924962890872,1.1183719605202345,-0.9451831237618705
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BTCUSDT,133,148.82282358948174,0.2857142857142857,-0.4050479163049804,-53.87137286856239,,,0.43440929529535177,1.0888581167749851,-1.0026103295369666
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ETHUSDT,103,115.10683324834268,0.4077669902912621,-0.13065956317263341,-13.457935006781241,,,0.7475360466486066,0.9487720823465596,-0.8738747945137172
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LINKUSDT,83,91.41575574820958,0.4578313253012048,-0.03325676589304716,-2.760311569122914,,,0.9298574802769858,0.9629628552131285,-0.8745088903827066
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LTCUSDT,105,118.27679259830377,0.45714285714285713,-0.038658701624749305,-4.059163670598677,,,0.9200634256576143,0.9733466977830334,-0.8908737748102505
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,SOLUSDT,89,108.0573407202216,0.3258426966292135,-0.30212988854098194,-26.88956008014739,,,0.5096804467029774,0.9638389200604963,-0.914014812698363
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,base,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,4.0,5.0,XRPUSDT,97,115.12347684809097,0.44329896907216493,-0.0883105528343876,-8.566123624935598,,,0.8309768675755733,0.9793967767677774,-0.9385219449250004
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ADAUSDT,32,37.5467808860929,0.5625,0.27437988141659536,8.780156205331052,,,1.7274880015412644,1.1582943608869904,-0.8620815921881985
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,33,39.368263473053894,0.30303030303030304,-0.3154986974783771,-10.411457016786445,,,0.4943825692394655,1.0180113572712108,-0.8952856778042849
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BNBUSDT,54,62.556363155808114,0.35185185185185186,-0.29235929142913913,-15.787401737173514,,,0.5412918811836277,0.9805102674885408,-0.9833456234130227
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BTCUSDT,21,24.269742913645352,0.3333333333333333,-0.29685841605827357,-6.234026737223745,,,0.5251281524895288,0.9848259844812866,-0.9377006163280537
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ETHUSDT,20,23.46045764753111,0.35,-0.2874206453819308,-5.748412907638616,,,0.4994117107939651,0.8192716981931183,-0.8833319073069572
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LINKUSDT,36,39.65020731247644,0.4444444444444444,-0.0012455477505103217,-0.04483971901837158,,,0.9973564734158669,1.0573277449134495,-0.8481041818816782
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LTCUSDT,20,31.38560687432868,0.5,-0.03079047179261432,-0.6158094358522864,,,0.9353424033286168,0.8908352728449739,-0.9524162164302027
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,SOLUSDT,31,42.387459054749655,0.3548387096774194,-0.2078602225954932,-6.443666900460289,,,0.6285343536795202,0.9911759614735199,-0.8673301238334504
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,4.0,5.0,XRPUSDT,20,24.26574394463668,0.5,0.114649319451897,2.29298638903794,,,1.23375978860224,1.2102143056866852,-0.9809156667828912
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ADAUSDT,30,35.20010708071209,0.5666666666666667,0.2667485774461294,8.002457323383881,,,1.7272450734627356,1.1180149736057996,-0.8464459406088239
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,30,35.78933043004899,0.3333333333333333,-0.23461912377865263,-7.038573713359579,,,0.5941659646725258,1.0304904409859035,-0.8671739061609307
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BNBUSDT,52,60.407103100980656,0.36538461538461536,-0.28883774373733373,-15.019562674341353,,,0.5447598843079083,0.945950215443254,-0.9997762656897934
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,BTCUSDT,18,20.802636783124587,0.3333333333333333,-0.2945259674078667,-5.301467413341601,,,0.548168920172489,1.0719712878872505,-0.9777745950554254
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,ETHUSDT,18,21.114411882778,0.3333333333333333,-0.25468371783229415,-4.5843069209812946,,,0.5179048944347989,0.8208044998313552,-0.7924278266641188
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LINKUSDT,33,36.34602336977007,0.48484848484848486,0.10034631613487202,3.311428432450777,,,1.2431767391036486,1.058050107815467,-0.8010219583880407
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,LTCUSDT,20,31.38560687432868,0.5,-0.03148454194089188,-0.6296908388178376,,,0.9338474023993792,0.8889071260585009,-0.9518762099402845
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,SOLUSDT,29,39.65278427702387,0.3793103448275862,-0.12358172921998015,-3.5838701473794243,,,0.7716926059402132,1.10124498227967,-0.8720869418030995
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,base,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,4.0,5.0,XRPUSDT,18,21.83916955017301,0.5555555555555556,0.19788858633414658,3.5619945540146385,,,1.417088128248006,1.2102143056866852,-1.0675185628565267
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ADAUSDT,27,31.688579461775337,0.5555555555555556,0.27974546817853085,7.553127640820334,,,1.7655105573064196,1.1613274707774262,-0.8222320350700881
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,AVAXUSDT,26,31.01741970604246,0.34615384615384615,-0.20786751326758546,-5.404555344957222,,,0.6548218510423884,1.1391930500986736,-0.9210172232850168
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BNBUSDT,48,55.61300555114988,0.375,-0.25880805296200043,-12.42278654217602,,,0.5816646913958703,0.9596098514639984,-0.9898587956175997
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,BTCUSDT,19,24.925770727327144,0.3684210526315789,-0.3015771031020414,-5.729964958938787,,,0.5460963351939303,0.9848259844812866,-1.051978904192316
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,ETHUSDT,17,19.941389000401443,0.47058823529411764,-0.19064068008631196,-3.2408915614673033,,,0.594101403670282,0.5929492745297794,-0.8871650841895042
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LINKUSDT,34,37.44741801733886,0.4411764705882353,0.022162895343327847,0.7535384416731468,,,1.0477578474098537,1.1021236765724762,-0.8304377214165263
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,LTCUSDT,18,28.247046186895812,0.4444444444444444,-0.025989313244310523,-0.46780763839758943,,,0.9490564375590295,1.0893816350077692,-0.9182860718459743
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,base,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,4.0,5.0,SOLUSDT,25,34.1834347215723,0.4,-0.169775558310222,-4.24438895775555,,,0.707948050835866,1.0288604127560899,-0.9688662056877633
