timeframe,param_id,exit_model,friction_case,entry_mode,funding_z_min,reaction_atr_min,body_min,close_loc_long_min,close_loc_short_max,funding_z_lookback,stop_atr_mult,target_r,max_hold_bars,taker_fee_bps_per_side,slippage_bps_per_side,month,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-10,92,1086.8894878706199,0.34782608695652173,-0.2307530038130341,-21.229276350799136,,,0.5907439642337303,0.957611630409679,-0.8645474753984811
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-11,60,836.1844197138314,0.3333333333333333,-0.42115570520364287,-25.269342312218573,,,0.43157511841340174,0.9592841335678818,-1.1113756245894053
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-12,75,908.0801104972376,0.3466666666666667,-0.23379217829209548,-17.53441337190716,,,0.6545165147215706,1.2776479714885172,-1.035780829196094
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-01,84,1011.4615384615385,0.25,-0.6635428406659584,-55.737598615940506,,,0.19565574377579645,0.6456238955545677,-1.0999317527394672
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-02,86,1125.1880597014924,0.45348837209302323,-0.12546724399404502,-10.790182983487872,,,0.7744991864584245,0.9502481997678789,-1.0180821866901095
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-03,72,877.8191933240612,0.3055555555555556,-0.4224431948294912,-30.415910027723367,,,0.41571873911209484,0.9836843853449555,-1.0411393301062477
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-04,66,862.2295081967213,0.3939393939393939,-0.19756671904668516,-13.039403457081221,,,0.6738975511699072,1.0363923373877906,-0.9996401057290945
1h,fz1.5_react0.25_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.25,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-05,3,1095.75,0.3333333333333333,-0.22500705938196788,-0.6750211781459037,,,0.5576215945995529,0.8508697105263521,-0.7629454443361279
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,77,1097.5317073170731,0.4675324675324675,-0.1994371540822103,-15.356660864330193,,,0.6493598386977992,0.7899835724563229,-1.0681968164087272
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,71,852.5835616438355,0.36619718309859156,-0.3545434636380243,-25.172585918299724,,,0.4839721843884072,0.9080332959560274,-1.0840322580701431
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,133,1575.5108108108109,0.3233082706766917,-0.23922676667770904,-31.8171599681353,,,0.6224390743170317,1.2198396954628719,-0.9363362985893199
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,101,1241.7475455820477,0.24752475247524752,-0.6571517274990174,-66.37232447740075,,,0.22552001796017931,0.7730755167501622,-1.127621215738879
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,116,1372.2753036437248,0.43103448275862066,-0.1295760982901643,-15.030827401659058,,,0.7438538278393569,0.8729967271425587,-0.8891009660422272
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,81,1128.8489666136725,0.2962962962962963,-0.4782266760494244,-38.73636076000338,,,0.36766166400414774,0.9384397853022436,-1.0747178176711794
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,92,1113.9116022099447,0.3695652173913043,-0.19772638276556725,-18.190827214432186,,,0.7088257642343028,1.302447067415972,-1.07713840528578
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,111,1323.8448979591835,0.24324324324324326,-0.6348162847205213,-70.46460760397787,,,0.22410897532727797,0.7538167710747545,-1.0811626240832886
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,117,1530.7791044776118,0.36752136752136755,-0.27974133985803684,-32.729736763390314,,,0.5804024655943973,1.052859397680477,-1.0540904170763625
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,101,1231.385257301808,0.25742574257425743,-0.49637219705565083,-50.133591902620736,,,0.33511439319685205,0.9718553350971957,-1.0053577415353043
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-04,91,1187.0625,0.32967032967032966,-0.2910316357945863,-26.483878857307353,,,0.5594987685851698,1.121275534268833,-0.9856089325470876
1h,fz1.5_react0_body0.25_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-05,5,1069.0243902439024,0.2,-0.5041702119958,-2.520851059979,,,0.2523547376667328,0.8508697105263521,-0.842930192626338
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-06,75,1067.2889610389611,0.4666666666666667,-0.21952629959205316,-16.464472469403987,,,0.6127525307375883,0.7443484721320405,-1.062916724850635
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-07,65,788.0912863070539,0.38461538461538464,-0.32571281274420727,-21.171332828373473,,,0.5247253070526268,0.934965339743998,-1.1136366580493355
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-08,126,1492.5891891891893,0.3333333333333333,-0.24703900440778623,-31.126914555381063,,,0.6098298004740769,1.1583540743272895,-0.9497355437753241
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-09,93,1144.9971910112358,0.26881720430107525,-0.5989800274407934,-55.70514255199379,,,0.2642001439085364,0.8000711909273797,-1.1133370930173276
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-10,109,1289.4655870445345,0.43119266055045874,-0.1416957928073626,-15.444841416002523,,,0.7245227088693538,0.8642746878577003,-0.9042863184728136
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-11,72,1003.4213036565977,0.3333333333333333,-0.3909577884275979,-28.14896076678705,,,0.44425436666847873,0.9375766228741708,-1.0552249940784824
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-12,87,1053.3729281767955,0.367816091954023,-0.1722273883312842,-14.983782784821726,,,0.7465867569297038,1.3795024162317575,-1.0750520018952359
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-01,103,1230.1062670299727,0.23300970873786409,-0.6629798390360941,-68.2869234207177,,,0.2032402764759101,0.7257862055707701,-1.0848834475242555
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-02,98,1295.7285067873302,0.40816326530612246,-0.19725960759363353,-19.331441544176087,,,0.6784905534252579,1.0198923088848413,-1.0366747224063748
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-03,91,1109.4659248956884,0.26373626373626374,-0.4821839646297602,-43.87874078130818,,,0.34835975174108064,0.9773789606387142,-1.0050124751736915
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-04,84,1095.75,0.3333333333333333,-0.3221893131832274,-27.063902307391103,,,0.5294811335962499,1.087691748137899,-1.0271298438437906
1h,fz1.5_react0_body0.25_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-05,4,1461.0,0.25,-0.542944244471949,-2.171776977887796,,,0.28149823589629214,0.8508697105263521,-1.0075488961380494
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,70,997.7560975609756,0.4714285714285714,-0.22851430667403003,-15.996001467182102,,,0.6037888898670006,0.7386793586744892,-1.0911464946875742
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,59,708.4849315068493,0.4067796610169492,-0.18848407609243673,-11.120560489453768,,,0.6672057198200775,0.9289649802771692,-0.9547348576030237
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,116,1374.1297297297297,0.3620689655172414,-0.20611301643752375,-23.909109906752754,,,0.6635445231931012,1.12268154804193,-0.9602937151961326
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,85,1078.3068017366136,0.23529411764705882,-0.6973894420938931,-59.27810257798091,,,0.20106632738685926,0.7459211439187559,-1.141485007020862
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,98,1164.0487804878048,0.3673469387755102,-0.2039213460101145,-19.98429190899122,,,0.6275195407456615,0.9352118994347955,-0.8653535530426429
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,70,975.5484896661367,0.3142857142857143,-0.4536947509494269,-31.758632566459884,,,0.3981995439694441,0.9551847051272241,-1.099431168317892
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,77,932.2955801104972,0.35064935064935066,-0.22252494109783955,-17.134420464533644,,,0.6699797625861845,1.2883289560979023,-1.0383860455835403
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,92,1100.2346521145976,0.25,-0.6547194677452672,-60.23419103256458,,,0.18942627016893474,0.6120162162562256,-1.076964695745765
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,94,1229.8567164179103,0.4148936170212766,-0.20152776733383573,-18.94361012938056,,,0.6656274696733558,0.9669383491781542,-1.0300764681332468
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,81,987.5465924895689,0.2962962962962963,-0.4724805282056254,-38.27092278465566,,,0.3669223837737031,0.9242191016186574,-1.0605645828684813
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-04,73,953.6780923994039,0.3972602739726027,-0.125043404157111,-9.128168503469102,,,0.7767743606875149,1.0953084982976948,-0.9293662489568694
1h,fz1.5_react0_body0.5_cl0.6_cs0.4,model_b,stress,next_close,1.5,0.0,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-05,4,876.5999999999999,0.25,-0.5844812391526972,-2.337924956610789,,,0.2668311382025272,0.8508697105263521,-1.0629315557123802
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-06,66,975.6424957841484,0.4696969696969697,-0.23823857964642822,-15.723746256664263,,,0.5868242215512124,0.7203897257121022,-1.0873093643925553
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-07,54,654.7219917012447,0.4074074074074074,-0.19684087071355208,-10.629407018531813,,,0.6709346977096489,0.9851095229114972,-1.0094317663307735
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-08,108,1279.3621621621621,0.3611111111111111,-0.21439244841736843,-23.15438442907579,,,0.6495303722577596,1.1003167111178016,-0.9574889298937689
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-09,79,1002.191027496382,0.25316455696202533,-0.6580821369231903,-51.98848881693203,,,0.2142538520427396,0.7087997834839184,-1.1214319404510238
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-10,94,1110.5175202156333,0.3617021276595745,-0.2228826715594359,-20.950971126586975,,,0.596419009979166,0.9106385208766414,-0.8652113472732131
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-11,61,850.1208267090619,0.3442622950819672,-0.38914023059107106,-23.737554066055335,,,0.45383802712735144,0.9392822085451713,-1.0865620111375984
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-12,75,908.0801104972376,0.36,-0.19144865152987645,-14.358648864740733,,,0.7091043518936215,1.2963513896910426,-1.0283361747166435
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-01,86,1032.7068493150684,0.2558139534883721,-0.6467744417987003,-55.62260199468822,,,0.20244844112162047,0.6417772071853851,-1.0897140711369795
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-02,86,1125.1880597014924,0.45348837209302323,-0.12546724399404502,-10.790182983487872,,,0.7744991864584245,0.9502481997678789,-1.0180821866901095
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-03,73,890.0111265646731,0.3013698630136986,-0.434118147612068,-31.690624775680966,,,0.40578237867312905,0.9836843853449555,-1.0457192402601958
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-04,68,888.3576751117735,0.38235294117647056,-0.21795242137635226,-14.820764653591954,,,0.6451558186585061,1.0363923373877906,-0.994451557754155
1h,fz1.5_react0_body0.5_cl0.7_cs0.3,model_b,stress,next_close,1.5,0.0,0.5,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-05,3,1095.75,0.3333333333333333,-0.22500705938196788,-0.6750211781459037,,,0.5576215945995529,0.8508697105263521,-0.7629454443361279
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,23,448.04,0.6086956521739131,0.04440780744753008,1.021379571293192,,,1.103202100958,0.7798762113136216,-1.0996541541219456
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,18,218.84604715672677,0.4444444444444444,-0.10306507684926879,-1.8551713832868382,,,0.8134857913201959,1.0114213090318103,-0.9946541855541321
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,44,626.1428571428571,0.38636363636363635,-0.17694405313848977,-7.7855383380935494,,,0.7079790011285774,1.1103145235433325,-0.9874401940122298
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,23,287.20512820512823,0.2608695652173913,-0.6836977206635744,-15.725047575262211,,,0.2858392097988529,1.048978333412453,-1.295230445631584
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,39,496.188679245283,0.46153846153846156,0.03201112102524926,1.248433719984721,,,1.0706741099104922,1.0507271125795696,-0.8411740145927395
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,11,184.37093690248565,0.0,-0.9461143691128104,-10.407258060240915,,,0.0,0.0,-0.9461143691128104
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,14,183.17014925373132,0.42857142857142855,0.036062534510330875,0.5048754831446323,,,1.0564758225375999,1.5740917008606619,-1.1174593402524173
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,29,349.6753782668501,0.20689655172413793,-0.8355859119897396,-24.23199144770245,,,0.1259367665535157,0.581898908702341,-1.2053645608659345
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,30,481.64835164835165,0.4,-0.2037088093166563,-6.111264279499689,,,0.6307932200580098,0.8700959920293605,-0.9195786768806674
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,19,293.74603174603175,0.2631578947368421,-0.38537735385186633,-7.3221697231854606,,,0.36954670294564074,0.8583930617078759,-0.8295810736946315
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-04,19,256.23692307692306,0.3157894736842105,-0.41191550640685654,-7.826394621730274,,,0.45127205529713355,1.072733528703106,-1.0971381379960699
1h,fz2.5_react0.25_body0.25_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.25,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-05,1,365.25,0.0,-0.15072499812381698,-0.15072499812381698,,,0.0,0.0,-0.15072499812381698
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-06,22,428.56,0.5454545454545454,-0.05508387934481766,-1.2118453455859886,,,0.8907805433915671,0.8236385476916022,-1.1095507917885215
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-07,15,198.3257918552036,0.5333333333333333,0.12618320172346176,1.8927480258519265,,,1.305349784120245,1.0114213090318103,-0.8855174923432223
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-08,41,583.4512987012987,0.4146341463414634,-0.10897395710614459,-4.467932241351928,,,0.8082819478047915,1.1080453311360479,-0.9710292862776976
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-09,20,247.97736916548797,0.35,-0.49972258334317077,-9.994451666863416,,,0.4353326596577515,1.100752074997791,-1.3615166301421502
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-10,37,470.7431059506531,0.4594594594594595,0.01666564146660504,0.6166287342643865,,,1.0363128352628703,1.035155406822542,-0.8490506590859415
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-11,10,167.60994263862332,0.0,-0.9303476384062751,-9.303476384062751,,,0.0,0.0,-0.9303476384062751
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2025-12,14,183.17014925373132,0.42857142857142855,0.036062534510330875,0.5048754831446323,,,1.0564758225375999,1.5740917008606619,-1.1174593402524173
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-01,28,339.01657458563534,0.17857142857142858,-0.8449798301162846,-23.65943524325597,,,0.1152696933662221,0.6165078386620699,-1.1626945407202747
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-02,26,417.4285714285714,0.46153846153846156,-0.10301532533686829,-2.6783984587585756,,,0.7958467794529297,0.8700959920293605,-0.9371107402222073
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-03,19,293.74603174603175,0.2631578947368421,-0.3815193095826979,-7.24886688207126,,,0.3718939187098852,0.8583930617078759,-0.8243451564721884
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-04,17,229.26461538461538,0.35294117647058826,-0.3157192063755587,-5.3672265083844986,,,0.5405416127935708,1.0524018982111807,-1.0619670816046893
1h,fz2.5_react0.25_body0.25_cl0.7_cs0.3,model_b,stress,next_close,2.5,0.25,0.25,0.7,0.3,90,1.2,2.0,8,8.0,10.0,2026-05,1,365.25,0.0,-0.15072499812381698,-0.15072499812381698,,,0.0,0.0,-0.15072499812381698
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-06,22,429.51447661469933,0.5909090909090909,-0.01831797192072978,-0.40299538225605513,,,0.959517500346215,0.7347545713302086,-1.1060894232831964
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-07,12,159.8662613981763,0.5,0.20552348717806493,2.4662818461367793,,,1.670671894957106,1.0239352994027893,-0.6128883250466594
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-08,42,593.825806451613,0.40476190476190477,-0.1493806706796294,-6.2739881685444345,,,0.7438160881313968,1.071540249087317,-0.9796068961211529
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-09,18,231.70044052863437,0.3333333333333333,-0.595546034551075,-10.71982862191935,,,0.3692951939750258,1.0461262681826844,-1.4163821859179546
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-10,36,458.02031930333817,0.4722222222222222,0.054964210917641095,1.9787115930350794,,,1.1229757457354772,1.0628806199785386,-0.846855734031583
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-11,9,150.848948374761,0.0,-1.1262885008825014,-10.136596507942512,,,0.0,0.0,-1.1262885008825014
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2025-12,13,170.0865671641791,0.38461538461538464,-0.021659412293038454,-0.2815723598094999,,,0.9688645478542958,1.7523784514093599,-1.1304330771070372
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-01,24,289.78512396694214,0.25,-0.7721512841987327,-18.531630820769585,,,0.15853378759142778,0.581898908702341,-1.2235013484990906
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-02,27,433.48351648351644,0.4444444444444444,-0.21620586995266142,-5.837558488721858,,,0.6120634672385286,0.7675130652990277,-1.0031810181540126
1h,fz2.5_react0.25_body0.5_cl0.6_cs0.4,model_b,stress,next_close,2.5,0.25,0.5,0.6,0.4,90,1.2,2.0,8,8.0,10.0,2026-03,14,216.44444444444443,0.35714285714285715,-0.25509374141013363,-3.5713123797418707,,,0.543097245070233,0.8490077565941443,-0.8684834625236213
