timeframe,param_id,friction_case,entry_mode,n,atr_period,atr_mult,vol_z_min,close_loc_long_min,close_loc_short_max,taker_fee_bps_per_side,slippage_bps_per_side,max_hold_bars,use_room_filter,room_lookback,min_room_r,use_trend_filter,ema_period,ema_slope_lookback,use_overextension_filter,max_ema_distance_atr,total_trades,trades_per_year,win_rate,ev_per_trade_r,total_ev_r,max_drawdown_r,max_losing_streak,profit_factor,average_win_r,average_loss_r
4h,n100_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_open,100,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.762101534828808,0.6666666666666666,0.5150000487783939,3.0900002926703634,-1.2855610470210812,2,3.403620037983068,1.0938903349228613,-0.6427805235105406
4h,n20_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_open,20,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,17.294813979706877,0.6428571428571429,0.4750431388458586,6.65060394384202,-1.7080405388836821,2,2.971659221998248,1.113744895166474,-0.6746200225312494
4h,n20_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_open,20,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,15,18.530157835400225,0.6,0.37145373428942013,5.571806014341302,-2.23689323936913,2,2.2515574169892125,1.113744895166474,-0.7419830070261607
4h,n20_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_open,20,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,17,20.402792990142387,0.5882352941176471,0.3669592423599563,6.2383071201192575,-1.7080405388836821,2,2.1139240929741097,1.183860534462696,-0.8000426035011002
4h,n20_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_open,20,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,18,21.602957283680176,0.5555555555555556,0.28663939947880773,5.1595091906185395,-2.23689323936913,2,1.772486137592448,1.183860534462696,-0.8348870192510525
4h,n20_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,16,19.2026286966046,0.5625,0.27646286449941027,4.423405831990564,-1.7080405388836821,2,1.789851835502815,1.113744895166474,-0.8000426035011002
4h,n20_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,20,24.706877113866966,0.55,0.27107097818940507,5.421419563788101,-2.9992154917008698,2,1.7970766244645764,1.1111862421511567,-0.7557365666527359
4h,n20_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,20,24.706877113866966,0.55,0.27107097818940507,5.421419563788101,-2.9992154917008698,2,1.7970766244645764,1.1111862421511567,-0.7557365666527359
4h,n100_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,100,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,100,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,100,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_open,100,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_open,100,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_open,100,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_open,100,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n100_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_open,100,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,17.817073170731707,0.6,0.23817919254695036,1.1908959627347517,-0.15698082711863948,2,1.9263628246160005,0.8254856699186109,-0.6427805235105406
4h,n20_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.52,0.23283390673350227,5.8208476683375565,-2.443656356889494,3,1.5730643087341736,1.2290965461512366,-0.8464506193023767
4h,n20_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,25,30.004107338444687,0.52,0.23283390673350227,5.8208476683375565,-2.443656356889494,3,1.5730643087341736,1.2290965461512366,-0.8464506193023767
4h,n50_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,50,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,15,16.94458762886598,0.5333333333333333,0.19864495684145378,2.9796743526218066,-1.7080405388836821,2,1.536500740978069,1.066697466794343,-0.7934150545332768
4h,n20_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,20,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,17,20.402792990142387,0.5294117647058824,0.19674164132293218,3.344607902489847,-2.2368932393691305,2,1.500757561407856,1.113744895166474,-0.8348870192510525
4h,n50_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,50,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,22,24.8520618556701,0.5,0.18504705150773332,4.071035133170133,-3.5648842915824672,4,1.4071866229187713,1.2789994603736714,-0.9089053573582049
4h,n20_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.5,0.16691443250870266,4.005946380208864,-2.443656356889494,3,1.3943866982961615,1.1802794843197821,-0.8464506193023767
4h,n20_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,28.8039430449069,0.5,0.16691443250870266,4.005946380208864,-2.443656356889494,3,1.3943866982961615,1.1802794843197821,-0.8464506193023767
4h,n20_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,24,27.111340206185567,0.5,0.1192882690702121,2.8629184576850903,-4.487211948562757,2,1.2834446717358199,1.0802806233835078,-0.8417040852430834
4h,n50_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_open,50,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,21,23.72242268041237,0.47619047619047616,0.10367760246545563,2.177229651774568,-3.5648842915824672,4,1.2177674130103484,1.217518858271482,-0.9089053573582049
4h,n50_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,50,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,19,21.463144329896906,0.47368421052631576,0.08232637731803001,1.5642011690425701,-3.5648842915824677,4,1.175561918845087,1.1637649869477116,-0.8909683713486836
4h,n50_atr14_m1.5_vz1_cl0.8_cs0.2,stress,next_open,50,14,1.5,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.5,0.0775620622304459,1.0858688712262425,-2.401726247890374,3,1.195514470735803,0.9485391789941685,-0.7934150545332768
4h,n20_atr14_m1.2_vz1_cl0.8_cs0.2,stress,next_open,20,14,1.2,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,25,28.2409793814433,0.48,0.0695335636514038,1.7383390912850951,-4.487211948562756,2,1.1548627790500285,1.0802806233835078,-0.8634637222551537
4h,n20_atr14_m1.5_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.5,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,34,38.40773195876289,0.47058823529411764,0.05571507180934651,1.8943124415177814,-4.3078269387156105,3,1.1120722546880415,1.1748069993919001,-0.9390333082640345
4h,n50_atr14_m1.2_vz1.5_cl0.7_cs0.3,stress,next_open,50,14,1.2,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,16,18.07422680412371,0.4375,0.043717211927619876,0.699475390841918,-3.5648842915824677,4,1.0819436870533534,1.319360736944428,-0.9484499741965641
4h,n50_atr14_m1.5_vz1.5_cl0.7_cs0.3,stress,next_open,50,14,1.5,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,16,18.07422680412371,0.4375,0.043717211927619876,0.699475390841918,-3.5648842915824677,4,1.0819436870533534,1.319360736944428,-0.9484499741965641
4h,n20_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,29,32.75953608247423,0.4482758620689655,0.010945200635444149,0.3174108184278803,-4.8055214759685105,3,1.0217609434517814,1.1464363560597504,-0.9116413631468046
4h,n20_atr14_m1.2_vz1_cl0.7_cs0.3,stress,next_open,20,14,1.2,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,36,40.667010309278346,0.4444444444444444,-0.008857655600431181,-0.31887560161552253,-4.3078269387156105,3,0.9833187306522031,1.1748069993919001,-0.9557893795942963
4h,n50_atr14_m1.5_vz1_cl0.75_cs0.25,stress,next_open,50,14,1.5,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,18,20.333505154639173,0.4444444444444444,-0.01831135068627744,-0.3296043123529939,-3.5648842915824677,4,0.9630060591428107,1.07250992514173,-0.8909683713486836
4h,n50_atr14_m1.5_vz2_cl0.7_cs0.3,stress,next_open,50,14,1.5,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.45454545454545453,-0.047448019660069146,-0.5219282162607606,-3.4079034644638284,3,0.9227184226768204,1.2463326892118372,-1.1255986103866578
4h,n50_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,50,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,4,13.527777777777779,0.5,-0.060853953679444045,-0.24341581471777618,-1.1530679097943148,1,0.8946782240878262,1.033873702472476,-1.155581609831364
4h,n20_atr14_m1.2_vz1_cl0.75_cs0.25,stress,next_open,20,14,1.2,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,31,35.01881443298969,0.41935483870967744,-0.06115410402275562,-1.895777224705424,-4.805521475968511,3,0.8871524221781306,1.1464363560597504,-0.9333027696378987
4h,n20_atr14_m2_vz2_cl0.8_cs0.2,stress,next_open,20,14,2.0,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,11.488859764089122,0.5,-0.06227717982900874,-0.4982174386320699,-1.7080405388836821,2,0.8462182592471522,0.6853880889594457,-0.8099424486174631
4h,n20_atr14_m2_vz2_cl0.7_cs0.3,stress,next_open,20,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.201807228915662,0.45454545454545453,-0.08277402385043932,-0.9105142623548325,-2.279323244561387,2,0.8334516905976291,0.911290728793295,-0.911161317720218
4h,n50_atr14_m2_vz2_cl0.7_cs0.3,stress,next_open,50,14,2.0,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,8.428846153846154,0.42857142857142855,-0.09367323406293412,-0.6557126384405388,-2.279323244561387,2,0.855517753977124,1.2942162310245482,-1.1345903328785458
4h,n50_atr14_m1.2_vz2_cl0.7_cs0.3,stress,next_open,50,14,1.2,2.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,14.44945054945055,0.4166666666666667,-0.13339384548012315,-1.6007261457614779,-4.486701393964546,4,0.795627359058708,1.2463326892118372,-1.1189127988315233
4h,n50_atr14_m1.2_vz1.5_cl0.8_cs0.2,stress,next_open,50,14,1.2,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,11.29639175257732,0.4,-0.1480160607159826,-1.4801606071598261,-2.401726247890374,3,0.7142696815326708,0.9250277072138384,-0.8633785726691966
4h,n50_atr14_m1.5_vz1.5_cl0.8_cs0.2,stress,next_open,50,14,1.5,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,11.29639175257732,0.4,-0.1480160607159826,-1.4801606071598261,-2.401726247890374,3,0.7142696815326708,0.9250277072138384,-0.8633785726691966
4h,n50_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_open,50,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.375,-0.15133565844123825,-1.210685267529906,-2.279323244561387,2,0.7623000421934943,1.2942162310245482,-1.0186667921207102
4h,n50_atr14_m1.5_vz2_cl0.8_cs0.2,stress,next_open,50,14,1.5,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,10.681559707554834,0.5,-0.15355938680170278,-0.9213563208102167,-1.1580953098684132,2,0.7288384525065343,0.8254856699186109,-1.1326044435220164
4h,n50_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_open,50,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,5,16.7545871559633,0.4,-0.15967768876142868,-0.7983884438071435,-1.7080405388836821,2,0.7214408227876713,1.033873702472476,-0.9553786162506984
4h,n20_atr14_m2_vz1.5_cl0.7_cs0.3,stress,next_open,20,14,2.0,1.5,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,12,14.40197152245345,0.4166666666666667,-0.16612682638305087,-1.9935219165966105,-3.131938125009571,2,0.6956443733012597,0.911290728793295,-0.9357107943661551
4h,n20_atr14_m2_vz1.5_cl0.8_cs0.2,stress,next_open,20,14,2.0,1.5,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,12.924967234600262,0.4444444444444444,-0.17569167698598312,-1.581225092873848,-2.0107101903165976,2,0.6342108490121046,0.6853880889594457,-0.8645554897423262
4h,n50_atr14_m2_vz1_cl0.7_cs0.3,stress,next_open,50,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,9,10.801478641840088,0.3333333333333333,-0.17603546813862925,-1.5843192132476633,-2.279323244561387,2,0.7102014790656155,1.2942162310245482,-0.911161317720218
4h,n50_atr14_m2_vz1_cl0.8_cs0.2,stress,next_open,50,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,8.61664482306684,0.3333333333333333,-0.19533706492081682,-1.172022389524901,-1.7080405388836821,2,0.6382389910772388,1.033873702472476,-0.8099424486174631
4h,n50_atr14_m1.2_vz1.5_cl0.75_cs0.25,stress,next_open,50,14,1.2,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.35714285714285715,-0.2068309850527902,-2.895633790739063,-3.564884291582468,4,0.6607759010880456,1.1280831954060029,-0.9484499741965641
4h,n50_atr14_m1.5_vz1.5_cl0.75_cs0.25,stress,next_open,50,14,1.5,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,15.814948453608247,0.35714285714285715,-0.2068309850527902,-2.895633790739063,-3.564884291582468,4,0.6607759010880456,1.1280831954060029,-0.9484499741965641
4h,n50_atr14_m1.5_vz2_cl0.75_cs0.25,stress,next_open,50,14,1.5,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,12.04120879120879,0.4,-0.23368295043894532,-2.336829504389453,-3.4079034644638284,3,0.6539871491746776,1.1041905394826235,-1.1255986103866578
4h,n20_atr14_m2_vz1_cl0.8_cs0.2,stress,next_open,20,14,2.0,1.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,14.361074705111402,0.4,-0.27139271220366473,-2.7139271220366474,-3.143412219479396,2,0.5025318795454344,0.6853880889594457,-0.9092465796457384
4h,n20_atr14_m2_vz2_cl0.75_cs0.25,stress,next_open,20,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,10,12.001642935377875,0.4,-0.27254155504835254,-2.7254155504835254,-2.279323244561387,2,0.5014758459927667,0.6853880889594457,-0.911161317720218
4h,n50_atr14_m1.2_vz2_cl0.8_cs0.2,stress,next_open,50,14,1.2,2.0,0.8,0.2,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,12.461819658813974,0.42857142857142855,-0.28573632147299055,-2.000154250310934,-2.23689323936913,3,0.5531990306701096,0.8254856699186109,-1.1191528150166916
4h,n20_atr14_m2_vz1_cl0.7_cs0.3,stress,next_open,20,14,2.0,1.0,0.7,0.3,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,14,16.802300109529025,0.35714285714285715,-0.3040184572455274,-4.256258401437384,-3.5797733217216514,2,0.5170319443652793,0.911290728793295,-0.9791902272670955
4h,n50_atr14_m1.2_vz2_cl0.75_cs0.25,stress,next_open,50,14,1.2,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.245329670329669,0.36363636363636365,-0.3105115848991064,-3.4156274338901706,-4.486701393964546,4,0.56390991614397,1.1041905394826235,-1.1189127988315233
4h,n20_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_open,20,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,11,13.201807228915662,0.36363636363636365,-0.3462202913386639,-3.808423204725303,-3.1319381250095706,2,0.4185591733111899,0.6853880889594457,-0.9357107943661551
4h,n50_atr14_m2_vz2_cl0.75_cs0.25,stress,next_open,50,14,2.0,2.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,6,7.224725274725275,0.3333333333333333,-0.41176898776153853,-2.4706139265692313,-2.2793232445613865,3,0.4556154201708454,1.033873702472476,-1.1345903328785458
4h,n50_atr14_m2_vz1_cl0.75_cs0.25,stress,next_open,50,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,8,9.6013143483023,0.25,-0.4249025626720445,-3.399220501376356,-2.652957190279144,4,0.37822563446075314,1.033873702472476,-0.911161317720218
4h,n50_atr14_m2_vz1.5_cl0.75_cs0.25,stress,next_open,50,14,2.0,1.5,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,7,8.401150054764512,0.2857142857142857,-0.43222665080837125,-3.025586555658599,-2.2793232445613865,3,0.4059712991409516,1.033873702472476,-1.0186667921207102
4h,n20_atr14_m2_vz1_cl0.75_cs0.25,stress,next_open,20,14,2.0,1.0,0.75,0.25,8.0,10.0,8,True,50,1.5,True,200,10,True,3.0,13,15.602135815991238,0.3076923076923077,-0.4670122838127751,-6.071159689566076,-5.394674609850343,3,0.3110906542404956,0.6853880889594457,-0.9791902272670955
