event_definition,dislocation_definition,entry_mode,exit_model,friction_case,symbol,total_trades,trades_year,avg_return_pct,median_return_pct,win_rate,cumulative_return_units,max_drawdown_units,sharpe_like,profit_factor,best_month_contribution,best_symbol_contribution,positive_month_rate,positive_symbol_rate
breadth_down_1pct_ge_4,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,-0.43587839035016607,0.8064266630215668,0.8,-0.021793919517508302,-0.07776211987752388,-0.2317385480717135,0.7197360417664289,,,0.75,0.0
breadth_down_1pct_ge_4,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.78204338984893,-3.78204338984893,0.5,-0.0756408677969786,-0.07776211987752388,-0.9468912734014602,0.027278732677121855,,,0.5,0.0
breadth_down_1pct_ge_4,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,3.873059921138163,1.3379669374625445,0.75,0.15492239684552653,-0.07776211987752388,0.6465327968115087,2.9922604616429034,0.9863076474174332,1.0,1.0,1.0
breadth_down_1pct_ge_5,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,-0.43587839035016607,0.8064266630215668,0.8,-0.021793919517508302,-0.07776211987752388,-0.2317385480717135,0.7197360417664289,,,0.75,0.0
breadth_down_1pct_ge_5,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.78204338984893,-3.78204338984893,0.5,-0.0756408677969786,-0.07776211987752388,-0.9468912734014602,0.027278732677121855,,,0.5,0.0
breadth_down_1pct_ge_5,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,3.873059921138163,1.3379669374625445,0.75,0.15492239684552653,-0.07776211987752388,0.6465327968115087,2.9922604616429034,0.9863076474174332,1.0,1.0,1.0
breadth_down_1pct_ge_6,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,-0.43587839035016607,0.8064266630215668,0.8,-0.021793919517508302,-0.07776211987752388,-0.2317385480717135,0.7197360417664289,,,0.75,0.0
breadth_down_1pct_ge_6,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.78204338984893,-3.78204338984893,0.5,-0.0756408677969786,-0.07776211987752388,-0.9468912734014602,0.027278732677121855,,,0.5,0.0
breadth_down_1pct_ge_6,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,3.873059921138163,1.3379669374625445,0.75,0.15492239684552653,-0.07776211987752388,0.6465327968115087,2.9922604616429034,0.9863076474174332,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,-1.700092704275766,0.21212520805452775,0.6666666666666666,-0.05100278112827298,-0.07776211987752388,-0.5472136311660213,0.3441179174564315,,,0.5,0.0
breadth_down_2pct_ge_4,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.78204338984893,-3.78204338984893,0.5,-0.0756408677969786,-0.07776211987752388,-0.9468912734014602,0.027278732677121855,,,0.5,0.0
breadth_down_2pct_ge_4,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,3.873059921138163,1.3379669374625445,0.75,0.15492239684552653,-0.07776211987752388,0.6465327968115087,2.9922604616429034,0.9863076474174332,1.0,1.0,1.0
breadth_down_2pct_ge_4,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,-0.9260472040782486,0.9402882959539082,0.75,-0.03704188816312994,-0.07776211987752388,-0.39890642066369747,0.5236512556310028,,,0.6666666666666666,0.0
breadth_down_2pct_ge_4,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,8,1.2622030237580995,-0.48313971488352275,0.7329175614088991,0.75,-0.03865117719068182,-0.08375604082355849,-0.38050559732948064,0.6742910718251641,,,0.3333333333333333,0.0
basket_return_le_2%,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,7,1.1044276457883369,-0.5824632753032444,1.0273719309695253,0.7142857142857143,-0.0407724292712271,-0.08375604082355849,-0.39849263476065516,0.6564155298168443,,,0.3333333333333333,0.0
breadth_down_2pct_ge_5,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,7,1.1044276457883369,-0.5824632753032444,1.0273719309695253,0.7142857142857143,-0.0407724292712271,-0.08375604082355849,-0.39849263476065516,0.6564155298168443,,,0.3333333333333333,0.0
breadth_down_2pct_ge_6,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,-0.4356233628421478,1.0273719309695253,0.8,-0.021781168142107392,-0.07776211987752388,-0.23348096374856478,0.7199000210332106,,,0.6666666666666666,0.0
basket_return_le_2%,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,-1.3054380081225072,1.6684513838532886,0.6666666666666666,-0.03916314024367522,-0.07776211987752388,-0.40304885383575934,0.4963725229538809,,,0.6666666666666666,0.0
breadth_down_2pct_ge_5,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,-1.3054380081225072,1.6684513838532886,0.6666666666666666,-0.03916314024367522,-0.07776211987752388,-0.40304885383575934,0.4963725229538809,,,0.6666666666666666,0.0
btc_return_le_1%,bottom_3_performer,next_open,fixed_horizon_6,base,XRPUSDT,24,3.7866090712742984,0.052114895553553864,0.3888866221885912,0.5833333333333334,0.012507574932852927,-0.07776211987752388,0.1020924770766116,1.063886910529453,4.040723364014719,1.0,0.5,1.0
btc_return_le_1%,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,-1.0659812742756416,2.1144594980549014,0.6666666666666666,-0.03197943822826925,0.0,-0.31757478817448387,0.5887530036650597,,,0.5,0.0
btc_return_le_1%,rel_btc_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,4,0.6311015118790497,4.3486434936382565,2.2891340824627315,0.75,0.17394573974553026,0.0,0.73556319070812,3.2368955478515318,0.8784414323024985,1.0,1.0,1.0
btc_return_le_1%,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_1%,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,5.093371492166042,2.4638086668705617,0.6666666666666666,0.15280114476498124,0.0,0.6140870034231264,2.964981728965782,1.0,1.0,1.0,1.0
btc_return_le_1%,rel_basket_le_-1_atr_equiv,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_1%,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,10,1.5777537796976242,0.04885017401171874,0.6992624144717486,0.6,0.004885017401171874,-0.024583076802156566,0.04476210667920983,1.0410403199327654,10.565760374320863,1.0,0.5,1.0
btc_return_le_1%,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,17,2.682181425485961,0.1444272955504263,0.6336380373893968,0.6470588235294118,0.024552640243572472,-0.042424770021622746,0.20603136594722168,1.152801037740742,2.102174054323201,1.0,0.5,1.0
basket_return_le_2%,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-2.6562016604409133,-2.6562016604409133,0.5,-0.05312403320881826,0.0,-0.518788340381276,0.31683918477930967,,,0.0,0.0
basket_return_le_2%,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
basket_return_le_2%,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,5.093371492166042,2.4638086668705617,0.6666666666666666,0.15280114476498124,0.0,0.6140870034231264,2.964981728965782,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,8.116760128780323,11.533974576713405,0.6666666666666666,0.24350280386340967,0.0,0.9702441467555123,4.131380731993019,0.5263309336190122,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,rel_btc_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,6.4081529048137815,6.4081529048137815,0.5,0.12816305809627562,0.0,0.4517758076128037,2.648142544186472,1.0,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,6.4081529048137815,6.4081529048137815,0.5,0.12816305809627562,0.0,0.4517758076128037,2.648142544186472,1.0,1.0,1.0,1.0
btc_return_le_2%,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,4.28662744458951,0.2841151265853626,0.6,0.21433137222947551,-0.032012582899787784,0.8280291295428612,2.9524659762847816,0.597966862074941,1.0,1.0,1.0
btc_return_le_2%,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,XRPUSDT,5,0.7888768898488121,4.28662744458951,0.2841151265853626,0.6,0.21433137222947551,-0.032012582899787784,0.8280291295428612,2.9524659762847816,0.597966862074941,1.0,1.0,1.0
btc_return_le_2%,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,4.366806978737642,0.2841151265853626,0.6666666666666666,0.13100420936212925,0.0,0.5173982024470685,2.684678987255777,0.9783125192718047,1.0,1.0,1.0
btc_return_le_2%,rel_basket_le_-1_atr_equiv,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
btc_return_le_2%,bottom_3_performer,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.7460484305835124,-3.7460484305835124,0.5,-0.07492096861167025,0.0,-0.9295028297102294,0.03653644306930505,,,0.5,0.0
basket_return_le_3%,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-2.6562016604409133,-2.6562016604409133,0.5,-0.05312403320881826,0.0,-0.518788340381276,0.31683918477930967,,,0.0,0.0
basket_return_le_3%,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
basket_return_le_3%,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,5.093371492166042,2.4638086668705617,0.6666666666666666,0.15280114476498124,0.0,0.6140870034231264,2.964981728965782,1.0,1.0,1.0,1.0
basket_return_le_3%,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
basket_return_le_3%,bottom_2_performer,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-2.6562016604409133,-2.6562016604409133,0.5,-0.05312403320881826,0.0,-0.518788340381276,0.31683918477930967,,,0.0,0.0
breadth_down_2pct_ge_5,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-2.6562016604409133,-2.6562016604409133,0.5,-0.05312403320881826,0.0,-0.518788340381276,0.31683918477930967,,,0.0,0.0
breadth_down_2pct_ge_5,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
breadth_down_2pct_ge_5,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,5.093371492166042,2.4638086668705617,0.6666666666666666,0.15280114476498124,0.0,0.6140870034231264,2.964981728965782,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,rel_basket_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-2.6562016604409133,-2.6562016604409133,0.5,-0.05312403320881826,0.0,-0.518788340381276,0.31683918477930967,,,0.0,0.0
breadth_down_2pct_ge_6,rel_basket_le_2%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,-7.776211987752387,-7.776211987752387,0.0,-0.07776211987752388,0.0,0.0,0.0,,,0.0,0.0
breadth_down_2pct_ge_6,rel_btc_le_3%,next_open,fixed_horizon_6,base,XRPUSDT,3,0.4733261339092873,5.093371492166042,2.4638086668705617,0.6666666666666666,0.15280114476498124,0.0,0.6140870034231264,2.964981728965782,1.0,1.0,1.0,1.0
breadth_down_2pct_ge_6,bottom_1_performer,next_open,fixed_horizon_6,base,XRPUSDT,2,0.31555075593952486,-3.0538803019495497,-3.0538803019495497,0.5,-0.06107760603899099,0.0,-0.6466890733513486,0.2145583719272464,,,0.5,0.0
btc_return_le_3%,rel_btc_le_1%,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,11.533974576713405,11.533974576713405,1.0,0.11533974576713404,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,11.533974576713405,11.533974576713405,1.0,0.11533974576713404,0.0,0.0,inf,1.0,1.0,1.0,1.0
btc_return_le_3%,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,XRPUSDT,1,0.15777537796976243,11.533974576713405,11.533974576713405,1.0,0.11533974576713404,0.0,0.0,inf,1.0,1.0,1.0,1.0
basket_return_le_1%,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,252,39.75939524838013,-0.03281069747916711,0.04931716485091727,0.5158730158730159,-0.08268295764750111,-0.279163104429274,-0.3023880251101027,0.9394485044313468,,,0.4166666666666667,0.0
basket_return_le_1%,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,209,32.97505399568035,-0.003996320202785778,0.08509933819131019,0.5263157894736842,-0.008352309223822275,-0.23702303828662102,-0.03224898766409244,0.9923891141949661,,,0.5,0.0
basket_return_le_2%,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,37,5.8376889848812095,0.4551608244370728,0.098375954807386,0.5135135135135135,0.16840950504171692,-0.08007959652275193,0.9062123267398418,1.7160440994329031,0.4251855799568931,1.0,0.6,1.0
basket_return_le_2%,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,34,5.364362850971922,0.5170805286030864,0.15203377699501092,0.5294117647058824,0.17580737972504937,-0.08007959652275193,0.9733309835078744,1.897659043726039,0.420997632872577,1.0,0.6,1.0
breadth_down_1pct_ge_4,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,323,50.961447084233264,-0.1259176300747038,-0.04181326768327491,0.47368421052631576,-0.4067139451412933,-0.5096853025792668,-1.4136047884560616,0.7770632376618692,,,0.16666666666666666,0.0
breadth_down_1pct_ge_4,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,255,40.23272138228942,-0.07193062751323973,0.044621651937206755,0.5058823529411764,-0.18342310015876132,-0.3650423061507874,-0.6812587434342067,0.8668917362970494,,,0.4166666666666667,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,252,39.75939524838013,-0.03281069747916711,0.04931716485091727,0.5158730158730159,-0.08268295764750111,-0.279163104429274,-0.3023880251101027,0.9394485044313468,,,0.4166666666666667,0.0
breadth_down_1pct_ge_5,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,209,32.97505399568035,-0.003996320202785778,0.08509933819131019,0.5263157894736842,-0.008352309223822275,-0.23702303828662102,-0.03224898766409244,0.9923891141949661,,,0.5,0.0
breadth_down_1pct_ge_6,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,194,30.60842332613391,0.02719761683300025,0.16781810636206324,0.5463917525773195,0.05276337665602049,-0.2332628242313942,0.20226124875220175,1.050240296083382,2.598418849977874,1.0,0.5,1.0
breadth_down_1pct_ge_6,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,168,26.506263498920088,0.061635090634211145,0.1751882407291428,0.5595238095238095,0.10354695226547472,-0.21471478730741456,0.41351499357947974,1.118969906945277,1.376089613496902,1.0,0.5,1.0
breadth_down_2pct_ge_4,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,42,6.626565874730022,0.5303111919143481,0.24193378741630636,0.5476190476190477,0.22273070060402622,-0.08007959652275193,1.1928280396505555,1.9457041726875637,0.40083024328691186,1.0,0.5833333333333334,1.0
breadth_down_2pct_ge_4,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,38,5.995464362850972,0.5837670789414335,0.24193378741630636,0.5526315789473685,0.22183148999774477,-0.08007959652275193,1.2225263600255756,2.130783695471182,0.4220506117396057,1.0,0.5454545454545454,1.0
breadth_down_2pct_ge_5,symbol_zscore_le_-1,next_open,fixed_horizon_6,base,BNBUSDT,37,5.8376889848812095,0.4551608244370728,0.098375954807386,0.5135135135135135,0.16840950504171692,-0.08007959652275193,0.9062123267398418,1.7160440994329031,0.4251855799568931,1.0,0.6,1.0
breadth_down_2pct_ge_5,symbol_zscore_le_-2,next_open,fixed_horizon_6,base,BNBUSDT,34,5.364362850971922,0.5170805286030864,0.15203377699501092,0.5294117647058824,0.17580737972504937,-0.08007959652275193,0.9733309835078744,1.897659043726039,0.420997632872577,1.0,0.6,1.0
basket_return_le_1%,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,16,2.524406047516199,1.0892811155164177,0.5650817735008218,0.75,0.17428497848262683,-0.023444012435553024,1.3042190140666308,3.594380968671575,0.7449637596283164,1.0,0.8333333333333334,1.0
basket_return_le_1%,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,40,6.311015118790497,0.15959516468210314,0.2590992833179007,0.6,0.06383806587284126,-0.14570479984550944,0.3983668223395351,1.2551849457509945,0.841983849847837,1.0,0.7,1.0
basket_return_le_2%,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,10,1.5777537796976242,1.3321733095816946,0.5650817735008218,0.7,0.13321733095816946,-0.039343366375809874,1.035899913776946,4.046091721577066,0.6415754506629187,1.0,1.0,1.0
basket_return_le_2%,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,12,1.8933045356371492,1.0072176629337937,0.5572305630409913,0.6666666666666666,0.12086611955205523,-0.03488774261938882,0.920786614868484,2.976128621940411,0.8713730246186363,1.0,0.6666666666666666,1.0
breadth_down_1pct_ge_4,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,18,2.8399568034557237,1.0249632406103208,0.5650817735008218,0.7777777777777778,0.18449338330985773,-0.023444012435553024,1.382520732160773,3.746341805657322,0.7037433564709342,1.0,0.8333333333333334,1.0
breadth_down_1pct_ge_4,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,46,7.2576673866090715,0.1760922854459588,0.2590992833179007,0.6086956521739131,0.08100245130514105,-0.1478724963138195,0.5019734863230463,1.3057462871390346,0.9317772297432086,1.0,0.5,1.0
breadth_down_1pct_ge_5,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,16,2.524406047516199,1.0892811155164177,0.5650817735008218,0.75,0.17428497848262683,-0.023444012435553024,1.3042190140666308,3.594380968671575,0.7449637596283164,1.0,0.8333333333333334,1.0
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,40,6.311015118790497,0.15959516468210314,0.2590992833179007,0.6,0.06383806587284126,-0.14570479984550944,0.3983668223395351,1.2551849457509945,0.841983849847837,1.0,0.7,1.0
breadth_down_1pct_ge_6,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,15,2.3666306695464363,0.9499004495265279,0.5594512932038853,0.7333333333333333,0.14248506742897918,-0.039343366375809874,1.0790114330083507,3.1210120945361814,0.6880446037783978,1.0,0.8333333333333334,1.0
breadth_down_1pct_ge_6,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,34,5.364362850971922,0.2397654855361499,0.39797344022719733,0.6470588235294118,0.08152026508229096,-0.1323994556523536,0.5130175445870178,1.3696322203888687,0.546151564459371,1.0,0.7,1.0
breadth_down_2pct_ge_4,rel_btc_le_1%,next_open,fixed_horizon_6,base,BNBUSDT,11,1.7355291576673866,1.3717203527029989,0.5707122537977583,0.7272727272727273,0.15088923879732988,-0.039343366375809874,1.1785469807474709,4.450170168323926,0.5664351535393338,1.0,1.0,1.0
breadth_down_2pct_ge_4,rel_btc_le_-1_atr_equiv,next_open,fixed_horizon_6,base,BNBUSDT,14,2.2088552915766737,1.0543189255536596,0.5650817735008218,0.7142857142857143,0.14760464957751232,-0.03488774261938882,1.129776377797126,3.413296412945415,0.7135241096364323,1.0,0.7142857142857143,1.0
