event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
btc_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,23,4.414638568702904,1.153728054675156,1.0153668708016679,23,0.28515254912706717,0.03732333781923295,0.06558508629922545,-4.129486019575837,-0.9497817845024424
btc_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,23,3.140118574409343,0.4693539209968201,0.7222272721141489,23,-0.9431254159337715,-0.4183312015064366,-0.21691884566476746,-4.083243990343115,-0.9391461177789164
btc_return_le_2%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,23,2.9569499885435695,0.2888547664035059,0.680098497365021,23,-1.1222127963713104,-0.597943114154582,-0.2581089431654014,-4.07916278491488,-0.9382074405304224
btc_return_le_2%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,23,3.869692073748322,0.9004766202120009,0.890029176962114,23,-0.23873870814229872,-0.21052855268110285,-0.054909902872728705,-4.108430781890621,-0.9449390798348427
btc_return_le_2%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,23,3.6857942786232374,0.7195465581577732,0.8477326840833446,23,-0.4185301236221215,-0.3903481642324467,-0.09626192843308795,-4.104324402245359,-0.9439946125164325
btc_return_le_2%,rel_btc_le_1%,fixed_horizon_12,base,23,5.329326985793572,6.392590922254851,1.2257452067325216,23,1.421034722223523,1.7407897563423889,0.32683798611141024,-3.908292263570049,-0.8989072206211114
btc_return_le_2%,rel_btc_le_1%,fixed_horizon_12,stress,23,5.143970284480084,6.206171487840089,1.1831131654304194,23,1.239584361956261,1.5590198006789227,0.28510440324994,-3.904385922523823,-0.8980087621804794
btc_return_le_2%,rel_btc_le_1%,fixed_horizon_6,base,23,4.435624447504337,8.36525476169764,1.0201936229259976,23,0.5787716322079812,2.0742416470847758,0.1331174754078357,-3.856852815296356,-0.8870761475181619
btc_return_le_2%,rel_btc_le_1%,fixed_horizon_6,stress,23,4.251161002547586,8.17686364829709,0.9777670305859447,23,0.3981631145303542,1.8921384060066209,0.09157751634198147,-3.8529978880172315,-0.8861895142439633
btc_return_le_2%,rel_btc_le_1%,scaled_exit_6_12,base,23,4.882475716648954,7.566139600848035,1.1229694148292595,23,0.9999031772157522,1.4197672367100147,0.22997773075962302,-3.882572539433202,-0.8929916840696365
btc_return_le_2%,rel_btc_le_1%,scaled_exit_6_12,stress,23,4.697565643513836,7.378547203649593,1.0804400980081823,23,0.8188737382433074,1.2383181432954737,0.18834095979596072,-3.8786919052705287,-0.8920991382122216
btc_return_le_2%,rel_btc_le_2%,fixed_horizon_12,base,17,7.94209926154562,7.839949274926253,1.3501568744627552,17,2.0211220450369805,3.022226344358727,0.3435907476562867,-5.920977216508639,-1.0065661268064685
btc_return_le_2%,rel_btc_le_2%,fixed_horizon_12,stress,17,7.754131092384572,7.652083204753374,1.3182022857053772,17,1.839071897040877,2.8391755918652666,0.3126422224969491,-5.915059195343695,-1.005560063208428
btc_return_le_2%,rel_btc_le_2%,fixed_horizon_6,base,17,6.566435633782035,9.626992053711373,1.1162940577429459,17,0.7178213667171035,1.09874471707764,0.12202963234190758,-5.8486142670649315,-0.9942644254010383
btc_return_le_2%,rel_btc_le_2%,fixed_horizon_6,stress,17,6.379842441447822,9.437339832941932,1.0845732150461298,17,0.5370738687256339,0.9176164859120252,0.09130255768335777,-5.842768572722188,-0.9932706573627721
btc_return_le_2%,rel_btc_le_2%,scaled_exit_6_12,base,17,7.254267447663827,8.285669515006958,1.2332254661028506,17,1.369471705877042,1.7788744843264668,0.23281018999909717,-5.884795741786785,-1.0004152761037535
btc_return_le_2%,rel_btc_le_2%,scaled_exit_6_12,stress,17,7.066986766916199,8.097357947120114,1.2013877503757537,17,1.1880728828832552,1.5970664629488422,0.2019723900901534,-5.878913884032944,-0.9994153602856004
btc_return_le_2%,rel_btc_le_3%,fixed_horizon_12,base,12,10.613614577277296,10.919333705140101,1.2736337492732757,12,1.368604621113731,2.319785188771286,0.1642325545336477,-9.245009956163566,-1.109401194739628
btc_return_le_2%,rel_btc_le_3%,fixed_horizon_12,stress,12,10.422976226556207,10.728389787921639,1.250757147186745,12,1.1872066647718174,2.1374365267392053,0.14246479977261808,-9.23576956178439,-1.1082923474141269
btc_return_le_2%,rel_btc_le_3%,fixed_horizon_6,base,12,8.749855898831887,11.030083514977177,1.0499827078598265,12,-0.339551060553406,0.6321174724129874,-0.04074612726640872,-9.089406959385293,-1.0907288351262352
btc_return_le_2%,rel_btc_le_3%,fixed_horizon_6,stress,12,8.561080376306556,10.839028903240761,1.0273296451567866,12,-0.5192417140114512,0.4514556355281019,-0.06230900568137415,-9.080322090318008,-1.0896386508381608
btc_return_le_2%,rel_btc_le_3%,scaled_exit_6_12,base,12,9.681735238054594,10.565387270799699,1.1618082285665512,12,0.5145267802801625,1.4759513305921368,0.06174321363361951,-9.167208457774432,-1.1000650149329316
btc_return_le_2%,rel_btc_le_3%,scaled_exit_6_12,stress,12,9.492028301431382,10.374797123307584,1.1390433961717659,12,0.33398247538018294,1.2944460811336536,0.04007789704562195,-9.1580458260512,-1.098965499126144
btc_return_le_2%,symbol_zscore_le_-1,fixed_horizon_12,base,40,2.902215959133984,0.973134590832583,1.1608863836535934,40,0.8225434750879776,0.14075258392578735,0.3290173900351911,-2.0796724840460064,-0.8318689936184023
btc_return_le_2%,symbol_zscore_le_-1,fixed_horizon_12,stress,40,2.7192851571104617,0.7921319070822875,1.0877140628441846,40,0.6416913072707211,-0.03941813338483411,0.25667652290828846,-2.0775938498397406,-0.8310375399358961
btc_return_le_2%,symbol_zscore_le_-1,fixed_horizon_6,base,40,2.8814765441352335,0.5991303223804167,1.1525906176540934,40,0.8445243423545866,0.9137285188047042,0.3378097369418347,-2.0369522017806467,-0.8147808807122587
btc_return_le_2%,symbol_zscore_le_-1,fixed_horizon_6,stress,40,2.69856647117254,0.41850145617667206,1.079426588469016,40,0.663650204644021,0.7327852114679058,0.2654600818576084,-2.034916266528519,-0.8139665066114076
btc_return_le_2%,symbol_zscore_le_-1,scaled_exit_6_12,base,40,2.891846251634609,0.68927250785922,1.1567385006538435,40,0.8335339087212821,0.14561936011949725,0.33341356348851287,-2.058312342913327,-0.8233249371653306
btc_return_le_2%,symbol_zscore_le_-1,scaled_exit_6_12,stress,40,2.7089258141415007,0.5085535444735713,1.0835703256566003,40,0.6526707559573711,-0.03455622153758318,0.2610683023829484,-2.0562550581841297,-0.8225020232736518
btc_return_le_2%,symbol_zscore_le_-2,fixed_horizon_12,base,40,2.902215959133984,0.973134590832583,1.1608863836535934,40,0.8225434750879776,0.14075258392578735,0.3290173900351911,-2.0796724840460064,-0.8318689936184023
btc_return_le_2%,symbol_zscore_le_-2,fixed_horizon_12,stress,40,2.7192851571104617,0.7921319070822875,1.0877140628441846,40,0.6416913072707211,-0.03941813338483411,0.25667652290828846,-2.0775938498397406,-0.8310375399358961
btc_return_le_2%,symbol_zscore_le_-2,fixed_horizon_6,base,40,2.8814765441352335,0.5991303223804167,1.1525906176540934,40,0.8445243423545866,0.9137285188047042,0.3378097369418347,-2.0369522017806467,-0.8147808807122587
btc_return_le_2%,symbol_zscore_le_-2,fixed_horizon_6,stress,40,2.69856647117254,0.41850145617667206,1.079426588469016,40,0.663650204644021,0.7327852114679058,0.2654600818576084,-2.034916266528519,-0.8139665066114076
btc_return_le_2%,symbol_zscore_le_-2,scaled_exit_6_12,base,40,2.891846251634609,0.68927250785922,1.1567385006538435,40,0.8335339087212821,0.14561936011949725,0.33341356348851287,-2.058312342913327,-0.8233249371653306
btc_return_le_2%,symbol_zscore_le_-2,scaled_exit_6_12,stress,40,2.7089258141415007,0.5085535444735713,1.0835703256566003,40,0.6526707559573711,-0.03455622153758318,0.2610683023829484,-2.0562550581841297,-0.8225020232736518
btc_return_le_3%,bottom_1_performer,fixed_horizon_12,base,1,5.759903610141862,5.759903610141862,0.057599036101418616,1,7.576003222017694,7.576003222017694,0.07576003222017694,1.8160996118758321,0.01816099611875832
btc_return_le_3%,bottom_1_performer,fixed_horizon_12,stress,1,5.574116547169665,5.574116547169665,0.05574116547169665,1,7.3884009661225045,7.3884009661225045,0.07388400966122505,1.8142844189528393,0.018142844189528398
btc_return_le_3%,bottom_1_performer,fixed_horizon_6,base,1,9.710596958158115,9.710596958158115,0.09710596958158116,1,11.594486244922578,11.594486244922578,0.11594486244922578,1.8838892867644628,0.01883889286764462
btc_return_le_3%,bottom_1_performer,fixed_horizon_6,stress,1,9.520861174224022,9.520861174224022,0.09520861174224021,1,11.402867512234632,11.402867512234632,0.11402867512234632,1.8820063380106102,0.01882006338010611
btc_return_le_3%,bottom_1_performer,scaled_exit_6_12,base,1,7.735250284149989,7.735250284149989,0.07735250284149989,1,9.585244733470136,9.585244733470136,0.09585244733470136,1.849994449320147,0.01849994449320147
btc_return_le_3%,bottom_1_performer,scaled_exit_6_12,stress,1,7.547488860696844,7.547488860696844,0.07547488860696844,1,9.395634239178568,9.395634239178568,0.09395634239178569,1.8481453784817239,0.018481453784817248
btc_return_le_3%,bottom_2_performer,fixed_horizon_12,base,2,6.263464025070145,6.263464025070145,0.1252692805014029,2,6.786846441029251,6.786846441029251,0.13573692882058502,0.5233824159591061,0.010467648319182121
btc_return_le_3%,bottom_2_performer,fixed_horizon_12,stress,2,6.0771736530858815,6.0771736530858815,0.12154347306171763,2,6.600032947928031,6.600032947928031,0.1320006589585606,0.5228592948421493,0.010457185896842983
btc_return_le_3%,bottom_2_performer,fixed_horizon_6,base,2,9.037925859927878,9.037925859927878,0.18075851719855757,2,9.589449213401426,9.589449213401426,0.19178898426802854,0.5515233534735486,0.011030467069470973
btc_return_le_3%,bottom_2_performer,fixed_horizon_6,stress,2,8.848862411260555,8.848862411260555,0.1769772482252111,2,9.399834516729005,9.399834516729005,0.1879966903345801,0.5509721054684498,0.011019442109369004
btc_return_le_3%,bottom_2_performer,scaled_exit_6_12,base,2,7.650694942499012,7.650694942499012,0.15301389884998023,2,8.188147827215339,8.188147827215339,0.16376295654430678,0.5374528847163269,0.010749057694326547
btc_return_le_3%,bottom_2_performer,scaled_exit_6_12,stress,2,7.463018032173219,7.463018032173219,0.14926036064346437,2,7.999933732328518,7.999933732328518,0.15999867464657036,0.5369157001552995,0.010738314003105986
btc_return_le_3%,bottom_3_performer,fixed_horizon_12,base,3,6.788959108355515,6.767024439998429,0.20366877325066543,3,6.749735310870449,6.675513050552842,0.20249205932611344,-0.039223797485066214,-0.0011767139245519864
btc_return_le_3%,bottom_3_performer,fixed_horizon_12,stress,3,6.602143503641712,6.580230759002098,0.19806430510925138,3,6.5629589103716395,6.488810835258857,0.19688876731114918,-0.03918459327007273,-0.0011755377981021997
btc_return_le_3%,bottom_3_performer,fixed_horizon_6,base,3,9.23428125785571,9.626992053711373,0.2770284377356713,3,9.207390798735242,8.443273969402867,0.27622172396205724,-0.026890459120467725,-0.0008067137736140761
btc_return_le_3%,bottom_3_performer,fixed_horizon_6,stress,3,9.045021551821014,9.437339832941932,0.2713506465546304,3,9.018157969734588,8.254804875745753,0.27054473909203763,-0.026863582086425808,-0.000805907462592792
btc_return_le_3%,bottom_3_performer,scaled_exit_6_12,base,3,8.011620183105613,7.735250284149989,0.24034860549316836,3,7.9785630548028434,7.559393509977855,0.23935689164408533,-0.033057128302769634,-0.0009917138490830313
btc_return_le_3%,bottom_3_performer,scaled_exit_6_12,stress,3,7.8235825277313635,7.547488860696844,0.2347074758319409,3,7.790558440053114,7.371807855502305,0.2337167532015934,-0.033024087678249714,-0.0009907226303474959
btc_return_le_3%,rel_basket_le_1%,fixed_horizon_12,base,2,6.263464025070145,6.263464025070145,0.1252692805014029,2,6.786846441029251,6.786846441029251,0.13573692882058502,0.5233824159591061,0.010467648319182121
btc_return_le_3%,rel_basket_le_1%,fixed_horizon_12,stress,2,6.0771736530858815,6.0771736530858815,0.12154347306171763,2,6.600032947928031,6.600032947928031,0.1320006589585606,0.5228592948421493,0.010457185896842983
btc_return_le_3%,rel_basket_le_1%,fixed_horizon_6,base,2,9.037925859927878,9.037925859927878,0.18075851719855757,2,9.589449213401426,9.589449213401426,0.19178898426802854,0.5515233534735486,0.011030467069470973
btc_return_le_3%,rel_basket_le_1%,fixed_horizon_6,stress,2,8.848862411260555,8.848862411260555,0.1769772482252111,2,9.399834516729005,9.399834516729005,0.1879966903345801,0.5509721054684498,0.011019442109369004
btc_return_le_3%,rel_basket_le_1%,scaled_exit_6_12,base,2,7.650694942499012,7.650694942499012,0.15301389884998023,2,8.188147827215339,8.188147827215339,0.16376295654430678,0.5374528847163269,0.010749057694326547
btc_return_le_3%,rel_basket_le_1%,scaled_exit_6_12,stress,2,7.463018032173219,7.463018032173219,0.14926036064346437,2,7.999933732328518,7.999933732328518,0.15999867464657036,0.5369157001552995,0.010738314003105986
btc_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,3,6.788959108355515,6.767024439998429,0.20366877325066543,3,6.749735310870449,6.675513050552842,0.20249205932611344,-0.039223797485066214,-0.0011767139245519864
btc_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,3,6.602143503641712,6.580230759002098,0.19806430510925138,3,6.5629589103716395,6.488810835258857,0.19688876731114918,-0.03918459327007273,-0.0011755377981021997
btc_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,3,9.23428125785571,9.626992053711373,0.2770284377356713,3,9.207390798735242,8.443273969402867,0.27622172396205724,-0.026890459120467725,-0.0008067137736140761
btc_return_le_3%,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,3,9.045021551821014,9.437339832941932,0.2713506465546304,3,9.018157969734588,8.254804875745753,0.27054473909203763,-0.026863582086425808,-0.000805907462592792
btc_return_le_3%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,3,8.011620183105613,7.735250284149989,0.24034860549316836,3,7.9785630548028434,7.559393509977855,0.23935689164408533,-0.033057128302769634,-0.0009917138490830313
btc_return_le_3%,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,3,7.8235825277313635,7.547488860696844,0.2347074758319409,3,7.790558440053114,7.371807855502305,0.2337167532015934,-0.033024087678249714,-0.0009907226303474959
btc_return_le_3%,rel_btc_le_1%,fixed_horizon_12,base,6,7.661853613855553,7.303486857462341,0.4597112168313332,6,7.106953327868205,6.978682630903446,0.42641719967209235,-0.5549002859873475,-0.03329401715924085
btc_return_le_3%,rel_btc_le_1%,fixed_horizon_12,stress,6,7.474165550429378,7.116156981877736,0.44844993302576264,6,6.919819887693718,6.791677397386714,0.41518919326162307,-0.5543456627356598,-0.03326073976413957
btc_return_le_3%,rel_btc_le_1%,fixed_horizon_6,base,6,9.690031355733991,9.668794505934745,0.5814018813440395,6,9.1329907069696,8.69016906286331,0.547979442418176,-0.5570406487643904,-0.033422438925863496
btc_return_le_3%,rel_btc_le_1%,fixed_horizon_6,stress,6,9.500316127134939,9.479100503582977,0.5700189676280963,6,8.943832240916425,8.50145319737527,0.5366299344549855,-0.5564838862185137,-0.033389033173110816
btc_return_le_3%,rel_btc_le_1%,scaled_exit_6_12,base,6,8.675942484794772,8.2343604742344,0.5205565490876863,6,8.119972017418903,7.834425846883378,0.48719832104513416,-0.5559704673758699,-0.033358228042552174
btc_return_le_3%,rel_btc_le_1%,scaled_exit_6_12,stress,6,8.487240838782158,8.046100189772249,0.5092344503269295,6,7.9318260643050715,7.646565297380992,0.4759095638583043,-0.5554147744770868,-0.03332488646862519
btc_return_le_3%,rel_btc_le_2%,fixed_horizon_12,base,5,7.063749299789465,6.767024439998429,0.3531874649894733,5,6.5649469420542585,6.675513050552842,0.32824734710271297,-0.4988023577352063,-0.024940117886760316
btc_return_le_3%,rel_btc_le_2%,fixed_horizon_12,stress,5,6.876659042073406,6.580230759002098,0.3438329521036703,5,6.378355237668557,6.488810835258857,0.31891776188342785,-0.49830380440484934,-0.024915190220242467
btc_return_le_3%,rel_btc_le_2%,fixed_horizon_6,base,5,9.32124271153811,9.626992053711373,0.46606213557690546,5,8.821202115264581,8.443273969402867,0.44106010576322907,-0.5000405962735286,-0.025002029813676385
btc_return_le_3%,rel_btc_le_2%,fixed_horizon_6,stress,5,9.131896087465293,9.437339832941932,0.45659480437326466,5,8.632355282142463,8.254804875745753,0.4316177641071231,-0.4995408053228303,-0.02497704026614156
btc_return_le_3%,rel_btc_le_2%,scaled_exit_6_12,base,5,8.192496005663788,7.735250284149989,0.40962480028318937,5,7.69307452865942,7.559393509977855,0.384653726432971,-0.49942147700436745,-0.02497107385021835
btc_return_le_3%,rel_btc_le_2%,scaled_exit_6_12,stress,5,8.00427756476935,7.547488860696844,0.4002138782384675,5,7.505355259905509,7.371807855502305,0.3752677629952755,-0.49892230486384026,-0.024946115243192013
btc_return_le_3%,rel_btc_le_3%,fixed_horizon_12,base,2,6.263464025070145,6.263464025070145,0.1252692805014029,2,6.786846441029251,6.786846441029251,0.13573692882058502,0.5233824159591061,0.010467648319182121
btc_return_le_3%,rel_btc_le_3%,fixed_horizon_12,stress,2,6.0771736530858815,6.0771736530858815,0.12154347306171763,2,6.600032947928031,6.600032947928031,0.1320006589585606,0.5228592948421493,0.010457185896842983
btc_return_le_3%,rel_btc_le_3%,fixed_horizon_6,base,2,9.037925859927878,9.037925859927878,0.18075851719855757,2,9.589449213401426,9.589449213401426,0.19178898426802854,0.5515233534735486,0.011030467069470973
btc_return_le_3%,rel_btc_le_3%,fixed_horizon_6,stress,2,8.848862411260555,8.848862411260555,0.1769772482252111,2,9.399834516729005,9.399834516729005,0.1879966903345801,0.5509721054684498,0.011019442109369004
btc_return_le_3%,rel_btc_le_3%,scaled_exit_6_12,base,2,7.650694942499012,7.650694942499012,0.15301389884998023,2,8.188147827215339,8.188147827215339,0.16376295654430678,0.5374528847163269,0.010749057694326547
btc_return_le_3%,rel_btc_le_3%,scaled_exit_6_12,stress,2,7.463018032173219,7.463018032173219,0.14926036064346437,2,7.999933732328518,7.999933732328518,0.15999867464657036,0.5369157001552995,0.010738314003105986
